"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","INC_cntTotal","INC_cntCorrect","INC_rtMean","INC_rtMedian","INC_rtStDev","INC_nihMedian","INC_accuracy_Fieldname","CON_cntTotal","CON_cntCorrect","CON_rtMean","CON_rtMedian","CON_rtStDev","CON_nihMedian","CON_accuracy_Fieldname","reportDate"
"722","PUF18","3275","17591","NA","flanker","92bfeuv71pnq2cag2s02aens52","TXtlR4DGxE","8.47829","2018-10-23 10:27:09","42","42","5","1","3.47829","16","16","527.062","456","258.848","456","1","16","16","650.062","443.5","819.346","441","1","2018-12-20 17:52:28"
"723","PUF18","3275","17590","NA","flanker","g580ilpfmi61j326ui3r0a10j2","D9RRjTmb@_","3.57143","2018-10-23 10:23:57","42","30","4","0","1.61052","16","4","1978.5","1254","1477.48","1254","0.25","16","16","546.562","550.5","103.541","550.5","1","2018-12-20 17:52:30"
"724","PUF18","3275","17589","NA","flanker","v1i37t7r3llot7n3g5kn6jjs55","qYxjXFLI9z","8.21637","2018-10-23 10:24:30","42","42","5","1","3.21637","16","16","551.125","525.5","150.31","525.5","1","16","16","726.875","508.5","539.478","480","1","2018-12-20 17:52:32"
"725","PUF18","3275","17588","NA","flanker","q48vbb10vk16u3ipqn06c00un7","zhaimmmSNM","8.36329","2018-10-23 10:22:46","42","41","5","1","3.48234","16","16","544.562","455.5","305.637","455","1","16","15","501.6","422","264.308","420.5","0.9375","2018-12-20 17:52:34"
"726","PUF18","3275","17587","NA","flanker","3at75iphrj2o5s7mc2i4jv9uo4","wzbtcZOkc~","8.16953","2018-10-23 10:21:26","42","42","5","1","3.16953","16","16","704","543.5","551.208","539","1","16","16","471.375","446.5","76.8721","446.5","1","2018-12-20 17:52:37"
"727","PUF18","3275","17585","NA","flanker","4ld8cmjpp7ae7bqt5b3vsu6hh7","xCuNfNz3Tc","8.19656","2018-10-23 10:24:43","42","41","5","1","3.31561","16","15","544.733","501","173.477","498","0.9375","16","16","484.062","463","140.828","463","1","2018-12-20 17:52:42"
"728","PUF18","3275","17584","NA","flanker","mrommmpvk3e7097irofchifh62","KXrI7B8ueM","6.61133","2018-10-23 10:26:39","42","39","5","1","1.96847","16","13","1419.08","1050","1811.65","1033","0.8125","16","16","712.125","650.5","293.077","608","1","2018-12-20 17:52:44"
"729","PUF18","3275","17583","NA","flanker","sltse3f4dks8mgc2n868k1i8r5","JFtzUUs4Fh","3.57143","2018-10-23 10:22:40","42","30","4","0","1.58131","16","4","1367.25","1274","325.301","1274","0.25","16","16","836.5","762.5","348.33","759","1","2018-12-20 17:52:46"
"730","PUF18","3275","17582","NA","flanker","ok7aqmupkndh23b8b0gs9v5rf3","q9GzkDFUhg","6.54486","2018-10-23 10:24:14","42","38","5","1","2.02105","16","12","1125.42","1004","489.08","1004","0.75","16","16","993.375","686.5","852.969","673","1","2018-12-20 17:52:48"
"731","PUF18","3275","17581","NA","flanker","ecadqnrldo5mb7mrcsog3sajs5","POQ~lz2LgW","8.26803","2018-10-23 10:24:39","42","42","5","1","3.26803","16","16","627.062","512","349.333","511","1","16","16","528.875","469","252.118","468","1","2018-12-20 17:52:50"
"732","PUF18","3275","17580","NA","flanker","b21g3fur90cthoonhtclcfir87","~RnY5rie0m","7.89769","2018-10-23 10:24:26","42","42","5","1","2.89769","16","16","736.188","624.5","232.022","624.5","1","16","16","566.75","588.5","70.0566","588.5","1","2018-12-20 17:52:53"
"733","PUF18","3275","17579","NA","flanker","8e84h2h4rlk08ktu1fjprebn44","ZICe4I1LC4","3.09524","2018-11-20 10:22:58","42","26","3","0","1.06945","16","3","1669.67","1681","911.053","1681","0.1875","16","13","7653.46","2021","18274.7","2021","0.8125","2018-12-20 17:52:55"
"734","PUF18","3275","17578","NA","flanker","e5oovc81rajf2p98umvsjksaf7","9ioLTRhBt9","8.01319","2018-10-23 10:22:35","42","41","5","1","3.13223","16","15","616.133","553","262.345","550","0.9375","16","16","650.438","498","599.962","482","1","2018-12-20 17:52:59"
"735","PUF18","3275","17577","NA","flanker","rli9260ol9d4ujeth9gic62rs7","TJlBYfA~2x","7.42205","2018-10-23 10:35:25","42","42","5","1","2.42205","16","16","844.688","808","163.708","808","1","16","16","693.125","691.5","210.79","667","1","2018-12-20 17:53:01"
"736","PUF18","3275","17576","NA","flanker","nb1pmo5ftioa4kh826j6tf8097","m5v5MU_X5r","6.97384","2018-10-23 10:27:24","42","42","5","1","1.97384","16","16","1119.75","1035.5","400.739","1030","1","16","16","1241","832.5","980.843","794","1","2018-12-20 17:53:07"
"737","PUF18","3275","17575","NA","flanker","01cft1l9lfbomnt6iojhnolng2","3flUQVNOpq","7.09367","2018-10-23 10:24:17","42","41","5","1","2.21272","16","15","1120.4","913","551.701","905","0.9375","16","16","697.438","631","191.065","631","1","2018-12-20 17:53:10"
"738","PUF18","3275","17574","NA","flanker","3cjlt5p4r4s9s8csg1bhvu75o1","_gcZI3ewua","8.38358","2018-10-23 10:24:02","42","42","5","1","3.38358","16","16","488.25","480","58.585","480","1","16","16","482.562","459.5","82.7454","459.5","1","2018-12-20 17:53:12"
"739","PUF18","3275","17573","NA","flanker","lg79s90ut3i9a1h370k7kn6gj2","EiCt2FRk3o","6.87382","2018-10-23 10:23:33","42","36","4","1","2.58811","16","10","1565.6","738.5","2337.99","738.5","0.625","16","16","1092.06","606","1700.89","584","1","2018-12-20 17:53:15"
"740","PUF18","3275","17571","NA","flanker","q4e26l96t0obts36ullitn7cj7","FUAmxaW5gp","5.84237","2018-10-23 09:12:27","42","40","5","1","1.08046","16","15","1853.47","1671","1041.68","1671","0.9375","16","15","1278.13","931","944.249","910","0.9375","2018-12-20 17:53:21"
"741","PUF18","3275","17570","NA","flanker","gc6uhnadnbjp94rn74f36610o7","OOPip0l0UE","3.69048","2018-10-23 09:12:40","42","31","4","0","1.97923","16","7","1016.29","1027","569.635","1027","0.4375","16","14","682.5","680","300.374","705","0.875","2018-12-20 17:53:23"
"742","PUF18","3275","17569","NA","flanker","2j5aoj7qlqontoh7iktnnlfnt1","GOf2H_8UTt","6.48275","2018-10-23 09:15:51","42","39","5","1","1.8399","16","13","1335.92","1141","765.427","1107.5","0.8125","16","16","966","925.5","378.919","869","1","2018-12-20 17:53:26"
"743","PUF18","3275","17568","NA","flanker","rr4q3vm6pvkpdcmc7kovitdjd2","kOp3OG5nL_","7.94865","2018-10-23 09:14:15","42","40","5","1","3.18674","16","16","646.688","534","357.267","534","1","16","14","588.5","513","243.815","513","0.875","2018-12-20 17:53:28"
"744","PUF18","3275","17567","NA","flanker","uglk2ikslq06ep5ncnl6u5omn5","4qxo9x33LV","7.56698","2018-10-23 09:17:17","42","42","5","1","2.56698","16","16","1055.94","754","786.294","747","1","16","16","797.875","785","188.468","785","1","2018-12-20 17:53:30"
"745","PUF18","3275","17566","NA","flanker","7b06v9r4n6as5jcnvhj7miu6a4","7DzhIZYluI","7.74194","2018-10-23 09:10:08","42","38","5","1","3.21813","16","12","988.917","535.5","1376.6","525","0.75","16","16","481.25","447","114.835","447","1","2018-12-20 17:53:33"
"746","PUF18","3275","17565","NA","flanker","apbblagi7otiej0v5nafcgbcf7","mZYg2iJQi6","7.85407","2018-10-23 09:13:24","42","41","5","1","2.97312","16","16","869.5","599.5","627.491","599.5","1","16","15","638.6","517","375.352","504.5","0.9375","2018-12-20 17:53:35"
"747","PUF18","3275","17564","NA","flanker","fqjplkda21fkhdf7cf8lpfpl74","q0Fs4o9ja6","7.56265","2018-10-23 09:12:56","42","41","5","1","2.6817","16","15","731.533","702","186.611","702","0.9375","16","16","623.438","542.5","220.049","542.5","1","2018-12-20 17:53:38"
"748","PUF18","3275","17563","NA","flanker","1e04b9gi09updlm45uev28des0","EBdbuM2yA3","3.80952","2018-10-30 09:07:44","42","32","4","0","3.22517","16","7","1046.86","523","1368.59","523","0.4375","16","15","496.733","493","94.0338","493","0.9375","2018-12-20 17:53:40"
"749","PUF18","3275","17562","NA","flanker","1eleasle9r3qi3dkuhgjb3auj7","hBnt_cOXZo","3.57143","2018-10-23 09:13:27","42","30","4","0","3.19367","16","5","702","532","347.766","532","0.3125","16","15","545.4","494","137.963","494","0.9375","2018-12-20 17:53:42"
"750","PUF18","3275","17561","NA","flanker","ho6i8bksru27seh01ta2djtfd5","jaTrAjgvQs","3.57143","2018-10-23 09:13:07","42","30","4","0","0.863855","16","4","2892.25","1879","2743.94","1879","0.25","16","16","966.625","712.5","562.341","712.5","1","2018-12-20 17:53:44"
"751","PUF18","3275","17560","NA","flanker","11jnidbdu0o7kjd6j6iijgij52","llcbRjHj_P","8.05907","2018-10-23 09:10:46","42","40","5","1","3.29716","16","14","529","503","110.976","503","0.875","16","16","501.25","475","131.079","465","1","2018-12-20 17:53:47"
"752","PUF18","3275","17559","NA","flanker","1hp8eihqapujqs4hpeknh84he7","kSW9gCMWe1","7.36575","2018-10-23 09:07:38","42","41","5","1","2.4848","16","15","816.6","781","256.973","781","0.9375","16","16","787.188","804","183.578","804","1","2018-12-20 17:53:49"
"753","PUF18","3275","17559","NA","flanker","1hp8eihqapujqs4hpeknh84he7","kSW9gCMWe1","7.36575","2018-10-23 09:07:38","42","41","5","1","2.4848","16","15","816.6","781","256.973","781","0.9375","16","16","787.188","804","183.578","804","1","2018-12-20 17:53:49"
"754","PUF18","3275","17558","NA","flanker","mvfbjhcij450qkgcspstlev3d1","u_1hIGydAS","8.14233","2018-10-23 09:10:20","42","42","5","1","3.14233","16","16","558.375","547","135.035","547","1","16","16","494.125","441","138.687","438","1","2018-12-20 17:53:51"
"755","PUF18","3275","17557","NA","flanker","2s8e8kmsk3avedek2i5hrma3r6","N9q6lAz-Hq","6.49132","2018-10-23 09:09:53","42","37","4","1","2.08656","16","13","1194.85","876","854.521","969","0.8125","16","14","2888.29","696.5","7769.12","633","0.875","2018-12-20 17:53:53"
"756","PUF18","3275","17556","NA","flanker","qbevomdhjfom04tadbl9fd12d7","4Q9Q8pQjka","7.07896","2018-10-23 09:10:16","42","42","5","1","2.07896","16","16","1213.62","1022","572.394","973","1","16","16","993.375","934.5","170.245","934.5","1","2018-12-20 17:53:55"
"757","PUF18","3275","17555","NA","flanker","p6ffj617re85lqvdj8k3es20q0","VSP4ZySFot","3.45238","2018-10-30 09:11:14","42","29","3","0","0.347369","16","7","1924.29","1447","1838.43","2485.5","0.4375","16","12","899.25","714.5","651.829","714.5","0.75","2018-12-20 17:53:57"
"758","PUF18","3275","17554","NA","flanker","nrm2aeut35pce8v7id479hd5c0","dwnCmgkfpD","8.49251","2018-10-23 09:11:26","42","42","5","1","3.49251","16","16","450.938","452.5","61.9026","452.5","1","16","16","463.062","417","158.817","414","1","2018-12-20 17:53:59"
"759","PUF18","3275","17553","NA","flanker","ovsoir4e48rqiqj6mrn0ospov5","_8_S9niKBu","8.06629","2018-10-23 09:11:42","42","42","5","1","3.06629","16","16","617.938","575","213.347","570","1","16","16","511.5","484","107.975","484","1","2018-12-20 17:54:01"
"760","PUF18","3275","17552","NA","flanker","kqvo1nkof7jl97gptfddvq8ok4","vZiaVMG2WI","7.93351","2018-10-23 09:12:29","42","42","5","1","2.93351","16","16","722.25","612.5","263.895","612.5","1","16","16","711.375","614.5","318.112","613","1","2018-12-20 17:54:03"
"761","PUF18","3275","17551","NA","flanker","8tuouc3t5am45embmsk411hd33","Q6LG3WFpkT","8.33362","2018-10-23 09:10:36","42","40","5","1","3.57171","16","15","535.267","437","301.536","433.5","0.9375","16","15","441.933","404","145.179","392.5","0.9375","2018-12-20 17:54:05"
"762","PUF18","3275","17550","NA","flanker","ggs6uircgrt288cg6lij4tapi0","Qzf@ZymgAW","8.27611","2018-10-23 09:13:19","42","41","5","1","3.39516","16","15","500.067","477","117.262","477","0.9375","16","16","458.188","429.5","142.861","429.5","1","2018-12-20 17:54:08"
"763","PUF18","3275","17549","NA","flanker","5brjflhl4c4q7jhtodr8n61be6","q2Isrn@klN","7.50619","2018-10-23 09:10:27","42","38","5","1","2.98238","16","14","787","596.5","475.686","596.5","0.875","16","14","581.643","479","207.054","479","0.875","2018-12-20 17:54:11"
"764","PUF18","3275","17548","NA","flanker","n0iki7pjve22kr0u42ce482q31","TmeJkAMBbf","7.94239","2018-10-23 09:11:58","42","41","5","1","3.06143","16","16","707.438","571.5","360.776","571.5","1","16","15","1286.6","617","1984.79","575.5","0.9375","2018-12-20 17:54:13"
"765","PUF18","3275","17548","NA","flanker","n0iki7pjve22kr0u42ce482q31","TmeJkAMBbf","7.94239","2018-10-23 09:11:58","42","41","5","1","3.06143","16","16","707.438","571.5","360.776","571.5","1","16","15","1286.6","617","1984.79","575.5","0.9375","2018-12-20 17:54:13"
"766","PUF18","3275","17547","NA","flanker","tjvjmtf247n0jdbke3a625hsh3","wURB~mC9n_","8.24831","2018-10-23 09:11:11","42","40","5","1","3.4864","16","15","497.467","454","130.586","454","0.9375","16","15","433.533","412","125.523","410","0.9375","2018-12-20 17:54:16"
"767","PUF18","3275","16908","NA","flanker","ndj8e4nchbivvmt5vkanbgdeq3","sp43sJKhhD","7.99481","2018-10-30 14:09:12","42","42","5","1","2.99481","16","16","636.625","592.5","165.177","592.5","1","16","16","552.125","529.5","111.835","529.5","1","2018-12-20 17:54:35"
"768","PUF18","3275","16907","NA","flanker","cerrud5pimf9a9mj315gcvlji4","P-~-U2ufwA","8.20399","2018-10-23 14:17:03","42","41","5","1","3.32304","16","15","700.533","496","534.495","496","0.9375","16","16","425.688","419","49.0887","419","1","2018-12-20 17:54:37"
"769","PUF18","3275","16906","NA","flanker","upm4j627t3q8clugpsgr2la5p5","fxQIDKKJUd","8.26646","2018-10-23 14:12:49","42","41","5","1","3.38551","16","15","521.6","481","117.632","479.5","0.9375","16","16","538.062","458.5","224.637","457","1","2018-12-20 17:54:40"
"770","PUF18","3275","16905","NA","flanker","s2u9imigh6akbfmqvogjbfi9t2","7rEcyQkrqi","5.64216","2018-10-23 14:12:47","42","36","4","1","1.35644","16","10","1902.9","1439","1100.76","1439","0.625","16","16","687.812","622","309.574","620","1","2018-12-20 17:54:42"
"771","PUF18","3275","16904","NA","flanker","a0e82a70gf5a6a506k5ttgv977","3GbskUr7Fg","5.87754","2018-10-23 14:12:12","42","34","4","1","1.82992","16","8","1139.25","1113.5","583.489","1113.5","0.5","16","16","840.812","721.5","553.093","721.5","1","2018-12-20 17:54:43"
"772","PUF18","3275","16903","NA","flanker","i84ueobv08s19rq0j1nhfvc485","mXVyiHlgn8","8.07603","2018-10-23 14:12:57","42","42","5","1","3.07603","16","16","646.75","581.5","206.74","567","1","16","16","500.938","513","72.2075","513","1","2018-12-20 17:54:45"
"773","PUF18","3275","16902","NA","flanker","hvlcvr2raua064sbhhc38s7ee5","0gtOmpVX@i","8.13972","2018-10-23 14:10:48","42","40","5","1","3.37782","16","14","501.929","481.5","150.135","481.5","0.875","16","16","421.125","399.5","116.626","392","1","2018-12-20 17:54:47"
"774","PUF18","3275","16901","NA","flanker","m7tg25ac53l8ru01jabtqgbhp6","5aXHdp9-C9","8.22871","2018-10-23 14:12:13","42","42","5","1","3.22871","16","16","583.5","530","179.388","522","1","16","16","518.688","460.5","208.811","459","1","2018-12-20 17:54:50"
"775","PUF18","3275","16900","NA","flanker","1i8car9ed88qcph2gdgp680g36","txTjnZ6J2Z","7.20458","2018-10-23 14:07:18","42","42","5","1","2.20458","16","16","1244.12","909","829.684","909","1","16","16","2119.81","1099.5","2201.59","931","1","2018-12-20 17:54:52"
"776","PUF18","3275","16900","NA","flanker","mjsnjsimacm1bgc0r8s12prdm2",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 17:54:53"
"777","PUF18","3275","16899","NA","flanker","g2uo1b61c0mn0f89f5eerq6j41","EstZ@S_WAd","7.79421","2018-10-16 14:11:38","42","42","5","1","2.79421","16","16","713.25","660.5","174.569","660.5","1","16","16","634.75","615","88.2372","615","1","2018-12-20 17:54:55"
"778","PUF18","3275","16898","NA","flanker","553q5uj31k6rg9nk7vb7f4n8t2","rH8Z75j_QG","7.43927","2018-10-16 14:15:31","42","42","5","1","2.43927","16","16","1187.56","800.5","935.778","800.5","1","16","16","1073.12","735","759.391","735","1","2018-12-20 17:54:57"
"779","PUF18","3275","16897","NA","flanker","s2etg7e3d1c9i4h5kci6i5s1h2",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 17:54:58"
"780","PUF18","3275","16896","NA","flanker","ffuk7rjr5b1br9us5oi32e29h4","JQMdZOd9Yg","7.67376","2018-10-23 14:13:00","42","41","5","1","2.79281","16","15","838.4","661","443.154","661","0.9375","16","16","585.375","541","247.122","541","1","2018-12-20 17:55:00"
"781","PUF18","3275","16896","NA","flanker","iea26m8mld2k26lcclf8ji0pa0",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 17:55:00"
"782","PUF18","3275","16895","NA","flanker","18qjk536jb2ujjjsqrhv2bd4q1","@M1V2pIRxT","6.66809","2018-10-16 14:30:03","42","42","5","1","1.66809","16","16","1456.38","1215.5","655.963","1215.5","1","16","16","1074.94","924","646.891","918","1","2018-12-20 17:55:03"
"783","PUF18","3275","16890","NA","flanker","9jkm4rc7lglutfrui9360am9s5","JP6NRcnBKy","8.3391","2018-10-23 13:27:35","42","41","5","1","3.45815","16","16","550.562","466","287.492","461","1","16","15","457.933","406","100.129","406","0.9375","2018-12-20 17:55:11"
"784","PUF18","3275","16889","NA","flanker","0ivqmuiv98r5m9bb7kt5eclko2","k1shyFRVz~","7.30965","2018-10-23 13:27:04","42","38","5","1","2.78584","16","13","770.462","681","382.28","663.5","0.8125","16","15","659.533","628","195.461","628","0.9375","2018-12-20 17:55:13"
"785","PUF18","3275","16888","NA","flanker","9rn9823rvtlu5jc546m83k3nn1","peoo6-XUE7","7.81926","2018-10-23 13:26:22","42","39","5","1","3.1764","16","14","935.643","569.5","887.346","537","0.875","16","15","505.733","499","96.7873","499","0.9375","2018-12-20 17:55:15"
"786","PUF18","3275","16887","NA","flanker","6kv9qtqqtdq3n3e35jib6k8372","TNWx0@ifc-","7.77126","2018-10-16 13:30:20","42","41","5","1","2.89031","16","15","828.333","627","498.974","627","0.9375","16","16","590.188","580.5","92.3062","580.5","1","2018-12-20 17:55:17"
"787","PUF18","3275","16886","NA","flanker","r0rtuudpkuk3r6osjd3hsjb303","qjGDflNrHr","8.11054","2018-10-16 13:28:14","42","42","5","1","3.11054","16","16","618.688","556.5","162.33","556.5","1","16","16","499.438","486","93.8786","486","1","2018-12-20 17:55:20"
"788","PUF18","3275","16885","NA","flanker","5ho32o6vba5n2143agcukvk0u6","qlU-@~Q5iR","7.91402","2018-10-16 13:26:23","42","42","5","1","2.91402","16","16","874.688","629","694.699","619","1","16","16","720","593","326.107","593","1","2018-12-20 17:55:22"
"789","PUF18","3275","16884","NA","flanker","kra7n14955pe02pma008lokfs2","oQrDyluduV","7.60948","2018-10-16 13:29:12","42","42","5","1","2.60948","16","16","1189.62","767.5","1095.43","730","1","16","16","799.312","514.5","614.573","502","1","2018-12-20 17:55:24"
"790","PUF18","3275","16883","NA","flanker","ijelf6qfhordha1s3o1lvdvs17","xDi4YQ8K~0","7.97334","2018-10-16 13:30:47","42","41","5","1","3.09238","16","15","636.8","564","328.891","562","0.9375","16","16","694.75","590","506.274","586","1","2018-12-20 17:55:26"
"791","PUF18","3275","16882","NA","flanker","gr0fepp2aifjb6kfc7f95edpl0","m~MgG2gSxt","5.30904","2018-10-16 13:30:33","42","34","4","1","1.26142","16","9","1951.78","1515","1108.02","1515","0.5625","16","15","1082.07","871","731.809","871","0.9375","2018-12-20 17:55:28"
"792","PUF18","3275","16881","NA","flanker","08kvg0tjm0k0jlsj962o4pqvb0","g-88MhLYkZ","8.11054","2018-10-16 13:29:10","42","42","5","1","3.11054","16","16","577.25","556.5","151.497","556.5","1","16","16","713.938","528","498.554","524","1","2018-12-20 17:55:31"
"793","PUF18","3275","16880","NA","flanker","93ff5dq3q8k36hntui1qo94gj4","M3iFxYdrK7","7.72408","2018-10-16 13:29:02","42","37","4","1","3.31932","16","11","542.273","497","148.14","497","0.6875","16","16","377.188","375.5","39.9553","375.5","1","2018-12-20 17:55:34"
"794","PUF18","3275","16879","NA","flanker","1124ui1cp4bev8cfi7ffmjtd00","iW2uUHoYS@","3.45238","2018-10-16 13:33:21","42","29","3","0","1.62382","16","5","1897.2","1245","1661.29","1245","0.3125","16","14","684.929","609.5","235.731","609.5","0.875","2018-12-20 17:55:36"
"795","PUF18","3275","16878","NA","flanker","ltk6d4vvqidlmjskvb3nkjg852","bOMHx96MkZ","7.04139","2018-10-16 13:32:16","42","42","5","1","2.04139","16","16","1126.88","1013.5","619.234","993","1","16","16","903.5","668","706.644","668","1","2018-12-20 17:55:38"
"796","PUF18","3275","16877","NA","flanker","896ts8097ch55nbvp0tqjdtmp3","7C0LJw1m4K","8.17296","2018-10-16 13:27:27","42","42","5","1","3.17296","16","16","584.125","538","112.115","538","1","16","16","533.875","479","198.516","447","1","2018-12-20 17:55:40"
"797","PUF18","3275","16876","NA","flanker","nq63sl3bdulukp2jlkh896cei7","TAUX6y6~EH","7.78584","2018-10-16 13:31:22","42","42","5","1","2.78584","16","16","889.062","663.5","553.771","663.5","1","16","16","644.188","600.5","187.056","600.5","1","2018-12-20 17:55:43"
"798","PUF18","3275","16875","NA","flanker","o7kq0n1rqj9s121e0135c1c1h3","MYcD-aJxvJ","8.42245","2018-10-16 13:27:59","42","42","5","1","3.42245","16","16","538.875","480","217.962","470","1","16","16","495.312","439.5","152.201","439.5","1","2018-12-20 17:55:45"
"799","PUF18","3275","16874","NA","flanker","4kd7sdfv0saip5tliu2g5boln1","7yuEh8m~QW","3.57143","2018-10-16 13:26:32","42","30","4","0","3.81006","16","4","4702.25","1893.5","6856.26","381","0.25","16","16","542.875","429.5","261.258","429.5","1","2018-12-20 17:55:47"
"800","PUF18","3275","16873","NA","flanker","4hdhhvasv3ebu0lijl1jifbdf3","Pjhx5FhIRA","8.41461","2018-10-16 13:27:29","42","42","5","1","3.41461","16","16","496.438","475","106.67","472","1","16","16","457.062","437.5","56.1741","437.5","1","2018-12-20 17:55:49"
"801","PUF18","3275","16872","NA","flanker","00jhts7j0tdqsiv5qk0umak842","o1Z08zEY1j","6.33984","2018-10-16 13:33:14","42","42","5","1","1.33984","16","16","1668.31","1452","1200.13","1452","1","16","16","989.125","901.5","463.091","901.5","1","2018-12-20 17:55:51"
"802","PUF18","3275","16871","NA","flanker","5tftg4bvop1h4meb7dnf8hmqs2","pmdZFb8kNC","8.03478","2018-10-16 13:33:26","42","38","5","1","3.51097","16","12","1395.75","468","2803.11","448","0.75","16","16","830","502.5","928.51","495","1","2018-12-20 17:55:53"
"803","PUF18","3275","16870","NA","flanker","tbin7vkpo0flgjofmb6gmj5a61","ydQKYztYH4","6.22521","2018-10-16 13:31:51","42","42","5","1","1.22521","16","16","2153.44","1582","1482.51","1545","1","16","16","2035","1141","2325.24","1070","1","2018-12-20 17:55:55"
"804","PUF18","3275","16868","NA","flanker","fedc713k6tv2b59sa4rcusct73","nHgJsGFhX9","6.96648","2018-10-23 12:40:12","42","40","5","1","2.20458","16","14","1617.64","919","2355.19","909","0.875","16","16","818.125","645","368.037","645","1","2018-12-20 17:55:58"
"805","PUF18","3275","16867","NA","flanker","tmpm2avrp05dv9uv9tc8r1ivv1","EQ5Pi_0jHU","8.34914","2018-10-16 12:41:41","42","41","5","1","3.46819","16","15","556.467","459","368.375","458.5","0.9375","16","16","436","377.5","141.426","377","1","2018-12-20 17:56:00"
"806","PUF18","3275","16866","NA","flanker","b7554iqrt116hvfv88osakpj90",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 17:56:02"
"807","PUF18","3275","16865","NA","flanker","empqqg8rui17716c8opek5oj26","evB~rHAOtn","7.2371","2018-10-16 12:50:57","42","37","4","1","2.83234","16","12","1824.25","786","3091.16","647","0.75","16","15","466.133","457","215.954","459.5","0.9375","2018-12-20 17:56:04"
"808","PUF18","3275","16864","NA","flanker","ffgnhfirdkg7kcejboa0m4qmc6","SeKaee_d5E","8.43428","2018-10-16 12:47:26","42","42","5","1","3.43428","16","16","490.562","467","129.377","467","1","16","16","475.312","471","89.0526","471","1","2018-12-20 17:56:06"
"809","PUF18","3275","16863","NA","flanker","6kurk4uc9uvmf6trevab5b4ss1","aQiXDT7fBx","7.85805","2018-10-16 12:54:25","42","38","5","1","3.33424","16","12","911.417","493","1026.53","493","0.75","16","16","487.312","479.5","124.948","479.5","1","2018-12-20 17:56:08"
"810","PUF18","3275","16862","NA","flanker","6515nt3mbl50ouhbhc6u4ools3","is6tEHaKXj","8.15079","2018-10-16 12:47:07","42","42","5","1","3.15079","16","16","571.25","544.5","107.497","544.5","1","16","16","504.812","480.5","123.569","480.5","1","2018-12-20 17:56:11"
"811","PUF18","3275","16861","NA","flanker","eri3pikqh2gupgqifmdvafenv4","_-1M6qeBgD","8.13559","2018-10-16 12:44:46","42","42","5","1","3.13559","16","16","713.938","549","357.636","549","1","16","16","543.312","473.5","270.579","454","1","2018-12-20 17:56:13"
"812","PUF18","3275","16860","NA","flanker","vvogv7eji5ket1lte0rp6vhi56","2E0m@5Phdo","8.00314","2018-10-16 12:44:28","42","41","5","1","3.12219","16","15","539.867","553","125.112","553","0.9375","16","16","1537.5","490.5","3778.5","483","1","2018-12-20 17:56:16"
"813","PUF18","3275","16859","NA","flanker","js4scsv494rig8c50gd4pnvca0","iTnWu@6PnO","5","2018-10-16 12:44:49","42","42","5","1","0","16","16","3798.25","3096","2673.97","3000","1","16","16","1229.19","1030.5","505.968","1030.5","1","2018-12-20 17:56:32"
"814","PUF18","3275","16858","NA","flanker","lk2oooiv58ii7p0kq133nk7jh0","Ah2Xx9sx87","7.77568","2018-10-16 12:43:51","42","41","5","1","2.89473","16","16","748.125","625.5","308.182","625.5","1","16","15","768.533","591","379.423","591","0.9375","2018-12-20 17:56:35"
"815","PUF18","3275","16857","NA","flanker","b6g29cadvpaq08m6eu9d5bv1i3","LnLnnMFClO","8.54214","2018-10-16 13:05:07","42","42","5","1","3.54214","16","16","442.062","440.5","46.714","440.5","1","16","16","442.062","425.5","43.8368","425.5","1","2018-12-20 17:56:36"
"816","PUF18","3275","16856","NA","flanker","818mn3a3v6p52vfp2gko4muuv0","7CPZOczDDc","6.44615","2018-10-16 12:48:28","42","37","4","1","2.04139","16","11","1388.55","993","1131.85","993","0.6875","16","16","687.875","623","245.078","623","1","2018-12-20 17:56:38"
"817","PUF18","3275","16855","NA","flanker","ibi9e0u7162a376k6ho5q7q7o3","lL6Iq86DK9","4.42208","2018-10-16 12:46:56","42","37","4","1","0.0173135","16","11","2601.55","2972","1529.26","2972","0.6875","16","16","666.125","649","145.845","649","1","2018-12-20 17:56:40"
"818","PUF18","3275","16854","NA","flanker","3t9j5rv9tqoibcjhikeas08u61","KsKsu0eV5q","8.45907","2018-10-16 12:40:10","42","41","5","1","3.57811","16","15","535.8","432","354.584","432","0.9375","16","16","663.375","396","811.398","392","1","2018-12-20 17:56:42"
"819","PUF18","3275","16853","NA","flanker","v31soh7lhq2j5rrcq2e3pqkgj6","rrA10T_-~_","8.4336","2018-10-30 12:46:21","42","41","5","1","3.55265","16","15","462.8","438","105.492","438","0.9375","16","16","445.25","418.5","80.6594","418.5","1","2018-12-20 17:56:45"
