"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","nondominant_cntTotal","nondominant_cntCorrect","nondominant_rtMean","nondominant_rtMedian","nondominant_rtStDev","nondominant_nihMedian","nondominant_accuracy_Fieldname","dominant_cntTotal","dominant_cntCorrect","dominant_rtMean","dominant_rtMedian","dominant_rtStDev","dominant_nihMedian","dominant_accuracy_Fieldname","reportDate"
"570","PespF18","3350","16980","NA","dccs","06vpp3ar5hobkr1v24u3h21j07","pub_LHx6pDGIDp","2.05128","2018-10-23 10:20:35","39","16","2","0","2.9349","6","6","950.833","776.5","534.139","776.5","1","23","0","0","0","0","0","0","2019-03-20 16:14:17"
"569","PespF18","3350","16981","NA","dccs","ptk16jf1v3fcsmh4umffrqklv0","pub_NpPqF5pIeo","5","2018-10-16 10:24:16","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019-03-20 16:14:15"
"568","PespF18","3350","16981","NA","dccs","8dbr4u3pd726bgoqotbfa7sf32","pub_A7qI@nrbjp","5","2018-10-23 10:03:50","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019-03-20 16:14:15"
"567","PespF18","3350","16981","NA","dccs","db3l975m8661e46dhvaf2h5vc4","pub_-NPC@GAlY~","2.30769","2018-10-23 10:07:34","39","18","2","0","0","6","0","0","0","0","0","0","23","8","1268.62","1002","921.062","1002","0.347826","2019-03-20 16:14:15"
"566","PespF18","3350","17453","NA","dccs","gtf8o45jmmfqhl4rolcrr9jo97","pub_aFiJrb-~~y","6.1483","2018-10-23 10:13:27","39","34","4","1","1.78933","6","6","1133.5","1243.5","603.931","1316","1","23","18","1486.61","1379","624.76","1379","0.782609","2019-03-20 16:14:12"
"565","PespF18","3350","17652","NA","dccs","i4r3nmd4b010higc23fssfs830","pub_xcb@Ag6gF1","2.05128","2018-10-30 14:02:46","39","16","2","0","3.1065","6","6","697.5","717.5","69.6585","717.5","1","23","0","0","0","0","0","0","2019-03-20 16:14:08"
"564","PespF18","3350","17660","NA","dccs","infn73h0mhnl48jnjbjsiumkr3","pub_D0pw-8JPS6","2.30769","2018-10-23 14:09:52","39","18","2","0","2.12021","6","3","1564.67","1130","1074.12","1130","0.5","23","5","734.2","309","807.765","921.5","0.217391","2019-03-20 16:13:19"
"563","PespF18","3350","17664","NA","dccs","ts1d9e1713as26pp3uhtspgcb1","pub_T1tRPV7iAf","2.5641","2018-10-23 14:06:35","39","20","3","0","0","6","0","0","0","0","0","0","23","10","1296.6","1034.5","1032.89","1034.5","0.434783","2019-03-20 16:13:12"
"562","PespF18","3350","18530","NA","dccs","i3u8crog74lp4rjoodl7ntio31","pub_rYMHc1oX3N","3.625","2018-10-24 09:44:19","40","29","4","0","2.19549","7","2","1091.5","1091.5","366.988","1091.5","0.285714","23","17","1249.41","1028","1081.44","1150","0.73913","2019-03-20 16:12:52"
"561","PespF18","3350","18531","NA","dccs","31v8pgtjuc1foftjjsh4q2hhp4","pub_eY_t8bgR0G","3.97436","2018-10-24 09:44:11","39","31","4","0","2.48559","6","3","1005.67","955","302.202","955","0.5","23","18","586","464.5","528.969","492","0.782609","2019-03-20 16:12:49"
"560","PespF18","3350","18572","NA","dccs","avv88m69hag484415841u26js0","pub_DQX90TpQs5","3.75","2018-10-30 10:16:31","40","30","4","0","2.68926","7","4","832.5","869.5","87.4852","869.5","0.571429","23","16","1282.44","1171","484.476","1171","0.695652","2019-03-20 16:12:42"
"559","PespF18","3350","18592","NA","dccs","5ai70pt9io6gshbj8jncuo1ut1","pub_nVtj9~UdST","3.71795","2018-11-07 09:37:01","39","29","4","0","3.26824","6","3","700","666","138.174","666","0.5","23","16","1021.69","317","1601.27","323","0.695652","2019-03-20 16:12:40"
"558","PespF18","3350","18594","NA","dccs","qpmk56vc9olorgtpca1269t4e2","pub_aT0zjUPeue","2.30769","2018-12-05 09:42:06","39","18","2","0","3.46252","6","6","578.667","609","98.2867","609","1","23","2","492","492","22.6274","492","0.0869565","2019-03-20 16:12:38"
"557","PespF18","3350","18611","NA","dccs","bss73holmf0qaa51afseomhti0","pub_wOoPJLBwb7","2.17949","2018-11-27 10:11:03","39","17","2","0","2.25294","6","5","1020.4","1063","607.517","1063","0.833333","23","2","446.5","446.5","443.356","446.5","0.0869565","2019-03-20 16:12:36"
"556","PespF18","3350","18702","NA","dccs","65o85o8s3q17jn0vdgqcvrjmj6","pub_hXw_gin~VJ","5","2018-12-19 09:41:27","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019-03-20 16:12:33"
"555","PespF18","3350","18702","NA","dccs","hlpvsgrvj2husvea3qsf1vaf35","pub_arrKA2YWE0","7.8607","2018-12-19 09:45:28","39","37","5","1","3.11712","6","6","663.833","714","141.36","714","1","23","21","538.81","514","135.754","514","0.913043","2019-03-20 16:12:32"
