"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","nondominant_cntTotal","nondominant_cntCorrect","nondominant_rtMean","nondominant_rtMedian","nondominant_rtStDev","nondominant_nihMedian","nondominant_accuracy_Fieldname","dominant_cntTotal","dominant_cntCorrect","dominant_rtMean","dominant_rtMedian","dominant_rtStDev","dominant_nihMedian","dominant_accuracy_Fieldname","reportDate"
"966","FA18UCpost","3625","16859","NA","dccs","7n33b1f821bcjk1ieq3svm1d81","pub_cbc7FIRpO2","8.07132","2018-11-27 12:43:07","39","37","5","1","3.32773","6","5","669","648","82.2253","648","0.833333","23","22","836.136","736","346.693","725","0.956522","2019-03-20 16:50:15"
"965","FA18UCpost","3625","16861","NA","dccs","4revsmekgk3nn05n1qs6pjf9n2","pub_LnN-K9KuZP","6.00775","2018-11-27 12:52:23","39","34","4","1","1.64877","6","1","1404","1404","0","1404","0.166667","23","23","877.609","598","579.244","598","1","2019-03-20 16:50:12"
"964","FA18UCpost","3625","16860","NA","dccs","4u0jbdr3p4ser70fea1aqsei93","pub_28A5am1vV6","8.22466","2018-11-27 12:43:04","39","39","5","1","3.22466","6","6","658.167","679.5","125.651","679.5","1","23","23","565.565","505","155.6","505","1","2019-03-20 16:50:07"
"963","FA18UCpost","3625","16861","NA","dccs","4revsmekgk3nn05n1qs6pjf9n2","pub_LnN-K9KuZP","6.00775","2018-11-27 12:52:23","39","34","4","1","1.64877","6","1","1404","1404","0","1404","0.166667","23","23","877.609","598","579.244","598","1","2019-03-20 16:50:05"
"962","FA18UCpost","3625","16862","NA","dccs","co9lnmq9he1ofs47tnpjntgke6","pub_iouuPgbx~b","7.10866","2018-11-27 12:46:16","39","37","5","1","2.36507","6","4","1351","1009.5","869.788","1009.5","0.666667","23","23","1178.35","845","841.304","830","1","2019-03-20 16:50:03"
"961","FA18UCpost","3625","16863","NA","dccs","2ktvgbebpea00t1puutsg0ird0","pub_2P3-8BGMte","6.84758","2018-11-27 12:48:13","39","33","4","1","2.61681","6","1","899","899","0","899","0.166667","23","22","1039.64","689.5","1074.13","686","0.956522","2019-03-20 16:50:00"
"960","FA18UCpost","3625","16864","NA","dccs","dga2hsmdla1rnnjr7j2a9b1b91","pub_Xoqrm~~xw6","8.40019","2018-11-27 12:42:50","39","36","5","1","3.78481","6","3","581.333","525","175.42","525","0.5","23","23","612","578","166.86","578","1","2019-03-20 16:49:58"
"959","FA18UCpost","3625","16865","NA","dccs","lgblne1pvi84qnvjonc63j9me6","pub_pC2zDXGcxf","3.94737","2018-11-27 12:46:43","38","30","4","0","4.43028","5","3","560.667","390","314.848","390","0.6","23","17","832.647","590","637.172","588.5","0.73913","2019-03-20 16:49:55"
"958","FA18UCpost","3625","16866","NA","dccs","k3s8ig5o09pdf78jasm1a59cr1","pub_4bxD-fH~Rs","6.84399","2018-11-27 12:46:56","40","39","5","1","1.96899","7","6","1171.5","1211.5","258.955","1211.5","0.857143","23","23","1098","829","526.192","829","1","2019-03-20 16:49:52"
"957","FA18UCpost","3625","16867","NA","dccs","df8rlaj5i9tm3vrsjjq3dt0md5","pub_5R@shyrcPD","8.05131","2018-11-27 12:42:51","39","37","5","1","3.30772","6","4","648.25","654","224.411","654","0.666667","23","23","553.957","444","232.866","444","1","2019-03-20 16:49:48"
"956","FA18UCpost","3625","16868","NA","dccs","smr21cojcehbjk46ddik6uv855","pub_EQ_l42DbfW","7.41668","2018-11-27 12:45:35","39","37","5","1","2.67309","6","6","1716.5","876","2145.97","876","1","23","21","1341.86","998","955.479","962.5","0.913043","2019-03-20 16:49:45"
"955","FA18UCpost","3625","16870","NA","dccs","27re6rd1dd11p3spuivg0epu54","pub_m5lUUj9@Vt","6.054","2018-11-27 13:38:14","39","35","4","1","1.56682","6","6","1426.33","1458","435.447","1458","1","23","19","1285.21","1071","562.114","1071","0.826087","2019-03-20 16:49:41"
"954","FA18UCpost","3625","16871","NA","dccs","i2qabgd9keaug25dmbnd72o065","pub_RMVATNrfjN","7.58677","2018-11-27 13:33:37","39","37","5","1","2.84318","6","5","755.4","810","182.669","810","0.833333","23","22","972.227","721.5","647.631","721.5","0.956522","2019-03-20 16:49:38"
"953","FA18UCpost","3625","16872","NA","dccs","gu9ge6nbcnd76otfv3u40mia22","pub_Veb8W~7GZr","7.24673","2018-11-27 13:33:26","39","36","5","1","2.63135","6","5","921.8","893","413.204","893","0.833333","23","21","714.619","549","498.906","540.5","0.913043","2019-03-20 16:49:36"
"952","FA18UCpost","3625","16873","NA","dccs","slj2j9tmubro3uck9p46grg042","pub_gVBLx08toh","7.94125","2018-11-27 13:27:59","39","37","5","1","3.19766","6","6","734.667","688","110.923","688","1","23","21","647.429","599","169.742","599","0.913043","2019-03-20 16:49:33"
"951","FA18UCpost","3625","16874","NA","dccs","e4okf57qkvljj9c3v4fanugsi5","pub_h2Cq~BjQJ8","7.8368","2018-11-27 13:27:39","39","35","4","1","3.34962","6","2","641.5","641.5","440.528","641.5","0.333333","23","23","550.739","498","151.393","498","1","2019-03-20 16:49:31"
"950","FA18UCpost","3625","16875","NA","dccs","hscl6fm58pjh4oini3vrkri027","pub_2jN4GWb9~V","7.82051","2018-11-27 13:26:40","39","39","5","1","2.82051","6","6","865","818.5","292.099","818.5","1","23","23","653.304","562","264.692","562","1","2019-03-20 16:49:29"
"949","FA18UCpost","3625","16876","NA","dccs","p92vl7e0trom90lm2tm0mbk805","pub_ZRdg_324-v","6.55446","2018-11-27 13:34:59","39","34","4","1","2.19549","6","4","1109.75","1091.5","833.995","1091.5","0.666667","23","20","860.4","893","491.755","930","0.869565","2019-03-20 16:49:26"
"948","FA18UCpost","3625","16877","NA","dccs","ebbl2kj3iqlqtfrr5mje3tofe2","pub_NSw927HQ6J","7.51045","2018-11-27 13:27:50","39","38","5","1","2.63866","6","6","981.667","890","594.976","890","1","23","22","1105.41","870","662.218","870","0.956522","2019-03-20 16:49:23"
"947","FA18UCpost","3625","16878","NA","dccs","q65nh8biqn25440fenmpvusnh7","pub_V_rP5zxfVH","7.33638","2018-11-27 13:29:27","39","37","5","1","2.59279","6","5","1211.4","909","558.045","909","0.833333","23","22","1225.68","969.5","575.755","969.5","0.956522","2019-03-20 16:49:21"
"946","FA18UCpost","3625","16879","NA","dccs","8kv574q53oe82kam92s1avsl75","pub_a2kRbTzJxw","5.77957","2018-11-27 13:32:04","39","38","5","1","0.907771","6","5","2690.6","1975","1825.77","1975","0.833333","23","23","1358.22","885","1471.02","865.5","1","2019-03-20 16:49:18"
"945","FA18UCpost","3625","16880","NA","dccs","qc9el0636udn9auq6h91m71dg3","pub_V9UeW7WYF2","8.62152","2018-11-27 13:29:00","39","39","5","1","3.62152","6","6","638.333","566","246.551","566","1","23","23","965.391","755","1171.04","699","1","2019-03-20 16:49:16"
"944","FA18UCpost","3625","16881","NA","dccs","ct1g5bfc8fk9f8q0tkcmj84904","pub__vV1-yZaS-","6.8915","2018-11-27 13:30:56","39","33","4","1","2.66073","6","1","881","881","0","881","0.166667","23","22","1093.55","910.5","824.387","881","0.956522","2019-03-20 16:49:13"
"943","FA18UCpost","3625","16881","NA","dccs","qtovei1v2f9b1unmlh28uiqms0","pub_JTfWNLbg7K","6.83618","2018-11-27 13:40:05","39","35","4","1","2.349","6","3","1001.33","1017","200.959","1017","0.5","23","22","1517.73","1139.5","1304.77","1139.5","0.956522","2019-03-20 16:49:12"
"942","FA18UCpost","3625","16882","NA","dccs","v5a2svsm63c1nqinfuak3u3l74","pub_v3~NdjeO~J","7.49314","2018-11-27 13:28:46","39","35","4","1","3.00596","6","4","766.75","751.5","71.8117","751.5","0.666667","23","21","1153.62","965","728.517","958.5","0.913043","2019-03-20 16:49:10"
"941","FA18UCpost","3625","16884","NA","dccs","8a36td8am9171jee6jadjk84m1","pub_A4xz_YrQQK","7.30554","2018-11-27 13:30:07","39","37","5","1","2.56195","6","6","985","922","223.088","922","1","23","21","1035.38","963","425.007","963","0.913043","2019-03-20 16:49:06"
"940","FA18UCpost","3625","16885","NA","dccs","nburbjojpt8ouijkr0in8c3j86","pub_aVz@GNBR0i","3.20513","2018-11-27 13:37:15","39","25","3","0","3.73371","6","6","614.5","537.5","258.289","537.5","1","23","9","619.333","664","127.573","664","0.391304","2019-03-20 16:49:03"
"939","FA18UCpost","3625","16886","NA","dccs","1csphtsnn2m24rfeipsc58tdc3","pub_pElfE7Bxyr","6.84279","2018-11-27 13:28:12","40","34","4","1","2.59279","7","1","909","909","0","909","0.142857","23","23","1177.52","885","875.654","877.5","1","2019-03-20 16:49:00"
"938","FA18UCpost","3625","16887","NA","dccs","k02hkp1d518pd8ubtnohnrjrl4","pub_Ds-GNVZorv","6.82202","2018-11-27 13:30:38","38","33","4","1","2.47991","6","2","957.5","957.5","40.3051","957.5","0.333333","22","21","1091.86","1045","525.523","989.5","0.954545","2019-03-20 16:48:58"
"937","FA18UCpost","3625","16888","NA","dccs","22d96956nasudsbm1uu7ldj6a5","pub_rswAFXYK2H","7.33609","2018-11-27 13:26:43","39","36","5","1","2.7207","6","5","877.4","857","341.78","857","0.833333","23","21","756.333","631","390.165","630","0.913043","2019-03-20 16:48:55"
"936","FA18UCpost","3625","16889","NA","dccs","diul7po4b86ur7cc3lj07d5df3","pub_LakZPsZ1vr","7.29614","2018-11-27 13:28:49","39","37","5","1","2.55255","6","5","933.4","926","219.984","926","0.833333","23","22","1089.68","1049.5","394.349","1049.5","0.956522","2019-03-20 16:48:53"
"935","FA18UCpost","3625","16890","NA","dccs","oe1rdr4l48517q642evhvd2np5","pub_dPxQDs4iSN","6.77689","2018-11-27 13:29:34","39","32","4","1","2.67433","6","4","943","875.5","645.037","875.5","0.666667","23","18","1645.94","581.5","2286.52","581.5","0.782609","2019-03-20 16:48:50"
"934","FA18UCpost","3625","16896","NA","dccs","2g4csqhcjjcee3fn124ds26ib4","pub_R-cDf7QgWr","6.62508","2018-11-27 14:13:13","39","33","4","1","2.39431","6","4","990","996","488.307","996","0.666667","23","19","813.895","495","847.243","477","0.826087","2019-03-20 16:48:40"
"933","FA18UCpost","3625","16897","NA","dccs","u4gdfkok6af6vq3jdqucnt99a0","pub_NaYBEYrNA4","7.40645","2018-12-04 14:12:11","39","33","4","1","3.17568","6","3","790","695","185.718","695","0.5","23","20","1322.25","832.5","1732.66","893","0.869565","2019-03-20 16:48:38"
"932","FA18UCpost","3625","16899","NA","dccs","kond5iutiu7kd8rekael3fvcl7","pub_-elLCvm~bC","7.36029","2018-11-27 14:13:20","39","36","5","1","2.74491","6","4","883","847.5","168.667","847.5","0.666667","23","22","766.591","745","194.018","745","0.956522","2019-03-20 16:48:31"
"931","FA18UCpost","3625","16901","NA","dccs","g3o7stm5mcn8dd65e9icean886","pub_S-UBzT9aK6","5.70787","2018-11-27 14:13:35","39","33","4","1","1.4771","6","2","1519.5","1519.5","770.039","1519.5","0.333333","23","21","1068.05","733","793.399","733","0.913043","2019-03-20 16:48:27"
"930","FA18UCpost","3625","16903","NA","dccs","5meomrpf5k8c0c6v5g4j4lem83","pub_uYY2JKWxrc","7.97678","2018-11-27 14:12:08","39","38","5","1","3.10498","6","5","772.2","718","266.241","718","0.833333","23","23","753.348","747","233.114","747","1","2019-03-20 16:48:22"
"929","FA18UCpost","3625","16904","NA","dccs","cl5fbfbvtl69qgrutpcc7uirq1","pub_o5aakK@fDw","4.9806","2018-11-27 14:15:00","39","33","4","1","0.749834","6","2","2124","2124","59.397","2124","0.333333","23","21","2066.29","1173","2525.44","1173","0.913043","2019-03-20 16:48:19"
"928","FA18UCpost","3625","16906","NA","dccs","7th203aahlkugc8pa5eg2n73e3","pub_RptEYuXNc3","8.86937","2018-11-27 14:12:17","39","38","5","1","3.99757","6","6","480.333","476","64.1768","476","1","23","22","525.682","489","155.581","489","0.956522","2019-03-20 16:48:14"
"927","FA18UCpost","3625","16907","NA","dccs","59eu0s7b907tg4r1qju0b2u2q5","pub_NFsd4kLA~d","8.04605","2018-11-27 14:16:16","39","36","5","1","3.43066","6","5","639.2","618","129.751","618","0.833333","23","21","921.429","501","1721.44","500.5","0.913043","2019-03-20 16:48:11"
"926","FA18UCpost","3625","16908","NA","dccs","ci893ejcis98mjmp5d65ollp27","pub_BcH7EtAoiO","7.88644","2018-11-27 14:12:06","39","38","5","1","3.01465","6","6","793.667","748.5","253.582","748.5","1","23","22","613.136","568.5","158.914","568.5","0.956522","2019-03-20 16:48:08"
"925","FA18UCpost","3625","17248","NA","dccs","ac14au811e4gor7psmjsv4v8k2","pub_H3GB@WIExu","3.33333","2018-11-26 19:30:17","39","26","3","0","3.46966","6","5","574","607","229.609","607","0.833333","23","11","471.273","414","259.189","414","0.478261","2019-03-20 16:47:40"
"924","FA18UCpost","3625","17246","NA","dccs","pmjbj3rkmb6ao2fcounghm8e57","pub_Xbifzg0O8T","2.625","2018-11-26 21:13:39","40","21","3","0","3.2846","7","3","518","661","352.004","661","0.428571","23","8","1033.88","398","1303.23","437","0.347826","2019-03-20 16:47:32"
"923","FA18UCpost","3625","18652","NA","dccs","q1lkfo9s7qt6u9d7q28l9napp0","pub_8O1jQyE0yG","7.37043","2018-11-26 23:14:51","40","38","5","1","2.62043","7","6","951.167","897.5","469.459","897.5","0.857143","23","22","908.318","787","386.8","774","0.956522","2019-03-20 16:47:29"
"922","FA18UCpost","3625","16982","NA","dccs","k3g3po441tpe5tslqu4bjsb6m0","pub_Bf1uiF0H_w","7.48829","2018-12-04 08:53:52","39","34","4","1","3.12931","6","4","1084.75","710","834.227","710","0.666667","23","20","725.5","612.5","302.967","612.5","0.869565","2019-03-20 16:47:25"
"921","FA18UCpost","3625","16983","NA","dccs","jc6q8vg74siieqk4mg7vvu1231","pub_Bzyskg_H3X","8.37174","2018-12-04 08:54:57","39","39","5","1","3.37174","6","6","756.667","635","469.652","635","1","23","23","924.261","640","1091.79","624.5","1","2019-03-20 16:47:21"
"920","FA18UCpost","3625","16984","NA","dccs","4b0grso4sldphsr6ufudotmlb6","pub_I5NtW_L0fq","7.50193","2018-12-04 08:54:16","39","38","5","1","2.63013","6","6","989.667","893.5","294.87","893.5","1","23","22","851","741.5","368.304","741.5","0.956522","2019-03-20 16:47:19"
"919","FA18UCpost","3625","16985","NA","dccs","2huuq6njvd3vfs2the25frc054","pub_4OwC4v0ul-","7.81521","2018-12-04 08:55:53","39","39","5","1","2.81521","6","6","816.667","820.5","67.4438","820.5","1","23","23","614","570","202.696","568.5","1","2019-03-20 16:47:17"
"918","FA18UCpost","3625","16986","NA","dccs","rk5pgoj9d2smpc89v1uqeefij6","pub_SmC5p~ORQj","7.31768","2018-12-04 08:56:04","39","33","4","1","3.08691","6","2","724","724","14.1421","724","0.333333","23","21","998.524","864","380.912","864","0.913043","2019-03-20 16:47:14"
"917","FA18UCpost","3625","16987","NA","dccs","897hktsvkji9ni9cdqs0hg2bf4","pub_xIuYq-o2vB","7.28795","2018-12-04 08:58:22","39","37","5","1","2.54436","6","4","944.25","929.5","149.192","929.5","0.666667","23","23","743.348","670","283.289","670","1","2019-03-20 16:47:12"
"916","FA18UCpost","3625","16988","NA","dccs","4d82o74m0lkh9mvku3majmn325","pub_~atg9EojEc","7.59407","2018-12-04 08:56:08","39","36","5","1","2.97868","6","5","860.6","761","277.002","761","0.833333","23","21","1102.67","688","1302.7","683","0.913043","2019-03-20 16:47:09"
"915","FA18UCpost","3625","16990","NA","dccs","lcqaht44cfa535nterh6cho5i7","pub_YvT7uOaoi6","6.92","2018-12-04 08:54:11","39","36","5","1","2.30462","6","5","981","1038","262.024","1038","0.833333","23","21","698","710","208.695","710","0.913043","2019-03-20 16:47:04"
"914","FA18UCpost","3625","16991","NA","dccs","nv2mq2dret3dtnn8ju28ig3bh3","pub_byh4_oYevd","6.16303","2018-12-04 08:58:08","40","38","5","1","1.41303","7","6","1481.17","1565","456.15","1565","0.857143","23","22","996.682","783.5","584.038","774","0.956522","2019-03-20 16:47:01"
"913","FA18UCpost","3625","16992","NA","dccs","c2153dj1eksr8potclckc2art2","pub_ehwS567xv@","7.46937","2018-12-04 08:54:39","39","37","5","1","2.72578","6","5","913.6","855","191.073","855","0.833333","23","22","588.545","523","247.881","523","0.956522","2019-03-20 16:46:58"
"912","FA18UCpost","3625","16993","NA","dccs","ad3ffkdh3kmmccg797t1a29500","pub_Loyg_k0iqK","7.47765","2018-12-04 08:56:27","39","39","5","1","2.47765","6","6","980.667","958.5","86.9889","958.5","1","23","23","1218.13","1226","430.392","1226","1","2019-03-20 16:46:55"
"911","FA18UCpost","3625","16994","NA","dccs","69q2ksrojo3u0bnkkugog24lh5","pub_@QeT8IweF_","6.50237","2018-12-04 08:58:18","39","34","4","1","2.1434","6","5","1264.8","1118","298.266","1118","0.833333","23","19","925.368","717","589.143","717","0.826087","2019-03-20 16:46:53"
"910","FA18UCpost","3625","16995","NA","dccs","iiireuevl7ieu934fbobt92u85","pub_1Igcd4I0lr","5.63688","2018-12-04 09:05:52","39","33","4","1","1.40611","6","3","1450","1570","457.948","1570","0.5","23","20","2395.8","1031.5","2887.63","1031.5","0.869565","2019-03-20 16:46:50"
"909","FA18UCpost","3625","16996","NA","dccs","ttfei95rmgl0in7f30jr9rr392","pub_gUaiGrcQKq","5.87283","2018-12-04 09:01:21","39","34","4","1","1.51385","6","3","1340","1494","542.644","1494","0.5","23","21","1084.05","907","995.532","971","0.913043","2019-03-20 16:46:48"
"908","FA18UCpost","3625","16998","NA","dccs","q9icbkqluhs0f2fhu44b86svj5","pub_7eqC5flnW@","6.899","2018-12-04 08:56:26","39","35","4","1","2.41182","6","5","1141.2","988","318.988","988","0.833333","23","20","1024","925.5","718.647","925.5","0.869565","2019-03-20 16:46:44"
"907","FA18UCpost","3625","16920","NA","dccs","0mi0ramk9gsggjkfska5d1o905","pub_6tstbFHY9t","4.74145","2018-12-04 08:58:04","39","35","4","1","0.25427","6","4","3006.5","2668.5","1324.62","2668.5","0.666667","23","21","1142.67","1145","330.569","1145","0.913043","2019-03-20 16:46:30"
"906","FA18UCpost","3625","16921","NA","dccs","geiqicsp3op7npu92gs6od6rf5","pub_asB3aa9ghQ","3.97436","2018-12-04 08:54:46","39","31","4","0","2.55372","6","6","885.5","925.5","226.54","925.5","1","23","15","1599.6","1335","1355.15","1335","0.652174","2019-03-20 16:46:28"
"905","FA18UCpost","3625","16922","NA","dccs","ee3n0ibd5f92r8ef2ne9jr1re5","pub_dlKeiKt8IS","7.81654","2018-12-04 08:55:12","39","39","5","1","2.81654","6","6","829.5","820","175.909","820","1","23","23","804.174","659","409.314","643","1","2019-03-20 16:46:25"
"904","FA18UCpost","3625","16923","NA","dccs","b48kdntf7qmud3a9rrkenul6m7","pub_JQ3rXIBnbd","7.60022","2018-12-04 08:54:10","39","37","5","1","2.85663","6","5","902.2","805","277.343","805","0.833333","23","22","776.864","683.5","456.101","683.5","0.956522","2019-03-20 16:46:23"
"903","FA18UCpost","3625","16924","NA","dccs","ihesf2acgva56tndpautcuf3n1","pub_tiHiVa1f8Z","7.60562","2018-12-11 08:55:27","39","37","5","1","2.86203","6","4","754.75","803","108.282","803","0.666667","23","23","671.913","613","190.568","613","1","2019-03-20 16:46:21"
"902","FA18UCpost","3625","16925","NA","dccs","vl1v0f7j577rbkqkj4rjefj2v4","pub_bGiFUwwiiE","7.14445","2018-12-04 08:54:38","39","37","5","1","2.40086","6","6","988.5","993","157.444","993","1","23","21","1356.29","910","981.331","859.5","0.913043","2019-03-20 16:46:18"
"901","FA18UCpost","3625","16926","NA","dccs","uu0bt96ghrilhk45cfklcni3s1","pub_n7r5ws1pGW","7.21897","2018-12-04 08:54:33","39","37","5","1","2.47538","6","4","1085.25","959.5","315.047","959.5","0.666667","23","23","1218.78","951","888.709","931","1","2019-03-20 16:46:16"
"900","FA18UCpost","3625","16927","NA","dccs","5g87ulouod6rccdugsepu0smb7","pub__t-ncSXBXQ","3.97436","2018-12-04 08:56:15","39","31","4","0","2.26832","6","4","1874.25","1055.5","1829.79","1055.5","0.666667","23","17","1082.24","977","528.744","977","0.73913","2019-03-20 16:46:14"
"899","FA18UCpost","3625","16928","NA","dccs","a7b8263hu98ndnh49mgt1fbli0","pub_R69l4zwC~m","6.07645","2018-12-04 08:55:27","39","35","4","1","1.58927","6","3","1370.67","1443","245.622","1443","0.5","23","22","1630.23","1065","1597.88","1012","0.956522","2019-03-20 16:46:11"
"898","FA18UCpost","3625","16929","NA","dccs","lodab4tboscao74n1cffl5q7j4","pub_1E@R~zYj9H","7.26471","2018-12-11 09:00:08","39","37","5","1","2.52112","6","6","1088.83","939.5","568.756","939.5","1","23","21","1502.62","1121","1384.1","1077","0.913043","2019-03-20 16:46:09"
"897","FA18UCpost","3625","16930","NA","dccs","ghn076o4rhgfi6mbccgv3e90q2","pub_PxiS1232c@","7.64932","2018-12-04 08:56:24","39","37","5","1","2.90573","6","4","852.5","787","343.326","787","0.666667","23","23","1361.48","925","1324.46","874.5","1","2019-03-20 16:46:05"
"896","FA18UCpost","3625","16931","NA","dccs","f28spnltn5mtcaa2rkkv57v2l6","pub_K5C-xSCi3N","7.16422","2018-12-04 08:54:48","39","37","5","1","2.42063","6","5","1590.4","984","1183.83","984","0.833333","23","22","1167.5","1050.5","449.173","1050.5","0.956522","2019-03-20 16:46:03"
"895","FA18UCpost","3625","16932","NA","dccs","4kk77s2fbb0tvvqg00p7adl1m4","pub_WTs_1Zs@e1","7.67226","2018-12-11 08:55:55","39","35","4","1","3.18508","6","6","736.333","621","633.337","692","1","23","19","1563.42","689","2465.8","689","0.826087","2019-03-20 16:46:00"
"894","FA18UCpost","3625","16933","NA","dccs","ookadar6afq8sd93n7be46cpv5","pub_a5TPu_YJrB","7.24107","2018-12-04 08:54:29","39","35","4","1","2.75389","6","3","851","844","73.7496","844","0.5","23","22","843.455","735.5","336.823","735.5","0.956522","2019-03-20 16:45:58"
"893","FA18UCpost","3625","16934","NA","dccs","vvb6q8i08pvmeanlsgn3ol20a6","pub__@AwiwF5cc","7.97981","2018-12-04 08:55:13","39","38","5","1","3.10801","6","5","739.4","717","157.268","717","0.833333","23","23","1080.09","958","537.925","958","1","2019-03-20 16:45:55"
"892","FA18UCpost","3625","16935","NA","dccs","eu9d5fc4h69pdserajlkp0hi84","pub_HkHRd__hk6","7.45399","2018-12-04 08:56:51","39","39","5","1","2.45399","6","6","985.167","969","267.233","969","1","23","23","962.13","887","316.34","887","1","2019-03-20 16:45:51"
"891","FA18UCpost","3625","16936","NA","dccs","v42coasoig58bm1as8md23q4c2","pub_vSwWLmoiqc","8.87561","2018-12-04 08:55:45","39","39","5","1","3.87561","6","6","563.5","503.5","226.013","503.5","1","23","23","624.217","486","253.91","486","1","2019-03-20 16:45:49"
"890","FA18UCpost","3625","16937","NA","dccs","khc5il1ni2gbapd4633hauu9e0","pub_M_234MeItu","6.9056","2018-12-04 08:55:28","39","35","4","1","2.41843","6","5","967.6","985","326.666","985","0.833333","23","20","1082.9","931.5","533.703","931.5","0.869565","2019-03-20 16:45:46"
"889","FA18UCpost","3625","16938","NA","dccs","q240b9ld12bdvfo6j8fhp6uks5","pub_4YETCt3ZwX","6.94637","2018-12-04 08:57:30","39","38","5","1","2.07458","6","5","1204.2","1154","234.821","1154","0.833333","23","23","1224.87","1186","548.691","1186","1","2019-03-20 16:45:44"
"888","FA18UCpost","3625","16940","NA","dccs","nabmjj1vc2opf3jm4am8f7dg35","pub_zkggm2J1gN","6.91937","2018-12-04 08:56:39","39","39","5","1","1.91937","6","6","1312","1239.5","488.735","1239.5","1","23","23","1340.17","1229","620.563","1229","1","2019-03-20 16:45:40"
"887","FA18UCpost","3625","16941","NA","dccs","148rajmovcjj56lno6gl9if4t2","pub__lHZj-2zmz","8.42936","2018-12-04 08:58:07","39","37","5","1","3.68577","6","6","663.833","549.5","572.783","549.5","1","23","21","1146.52","574","1642.19","549","0.913043","2019-03-20 16:45:38"
"886","FA18UCpost","3625","17006","NA","dccs","ii6ff1i50nme5ohdgqabrtap66","pub_fej5aa15LB","8.03359","2018-12-04 09:31:38","39","39","5","1","3.03359","6","6","739.833","742","160.455","742","1","23","23","1010.04","843","433.358","843","1","2019-03-20 16:45:32"
"885","FA18UCpost","3625","17007","NA","dccs","gejoglfn37ltlljgn7s2dr5gh5","pub_Qqm5LRnlbX","7.58552","2018-12-04 09:34:39","39","36","5","1","2.97014","6","4","795","764","122.352","764","0.666667","23","22","777.909","686","285.843","686","0.956522","2019-03-20 16:45:30"
"884","FA18UCpost","3625","17008","NA","dccs","5o7a2dgjs80ijqjc8l6r3htuk4","pub_2YgIK7061V","7.74522","2018-12-11 09:30:50","39","37","5","1","3.00163","6","5","732.4","753","164.848","753","0.833333","23","22","667.909","603","216.205","602","0.956522","2019-03-20 16:45:27"
"883","FA18UCpost","3625","17009","NA","dccs","qtg0iq4ihk6b5f3gnnv2pg7jh7","pub_Z5aRXPoT3r","6.73155","2018-12-04 09:34:36","39","38","5","1","1.85976","6","5","1286.2","1274","228.49","1274","0.833333","23","23","1471.57","988","1498.63","983.5","1","2019-03-20 16:45:24"
"882","FA18UCpost","3625","17010","NA","dccs","o07i5d4dfjb4dkfi7lv6i2s2c3","pub_Hrop8RJXIr","7.7845","2018-12-04 09:27:42","39","37","5","1","3.04092","6","6","774.333","739.5","280.01","739.5","1","23","21","898.143","724","416.436","724","0.913043","2019-03-20 16:45:21"
"881","FA18UCpost","3625","17011","NA","dccs","qs8pf960ucru6vlppsg29hu4j2","pub_R-K-b6Oh7t","6.73922","2018-12-04 09:37:50","39","33","4","1","2.50845","6","5","774.6","656","504.832","945","0.833333","23","18","2087.67","1051","2549.44","1153","0.782609","2019-03-20 16:45:19"
"880","FA18UCpost","3625","17012","NA","dccs","v43m603mmk9nqnm6opkp5728s3","pub_2gvkFWefxH","3.84615","2018-12-04 09:34:53","39","30","4","0","3.37003","6","4","674.5","635.5","138.786","635.5","0.666667","23","16","1175.25","832.5","744.207","832.5","0.695652","2019-03-20 16:45:17"
"879","FA18UCpost","3625","17013","NA","dccs","8j3ldffs5thf5pss7a24vvdqg1","pub_kaMKRU6CSu","7.49586","2018-12-04 09:28:45","39","38","5","1","2.62407","6","5","879.6","896","77.1285","896","0.833333","23","23","862.391","686","444.214","677","1","2019-03-20 16:45:14"
"878","FA18UCpost","3625","17014","NA","dccs","4b50rghhki5lihfh3pu05s6jr6","pub_--GN698Cv_","6.13009","2018-12-04 09:34:44","39","33","4","1","1.89932","6","3","1288.33","1251","259.026","1251","0.5","23","20","1540.95","1132.5","1416","1108","0.869565","2019-03-20 16:45:11"
"877","FA18UCpost","3625","17015","NA","dccs","13mv2kb4elv12an66cm6dlout6","pub_JG2OgkWE3k","0","2018-12-04 09:35:06","40","33","4","1","0","7","0","0","0","0","0","0","23","23","1942.17","1601","1605.58","1537","1","2019-03-20 16:45:08"
"876","FA18UCpost","3625","17016","NA","dccs","qs5mvl5ie9g0atnb7l6camkrj4","pub_OY3X6ptPqI","7.37694","2018-12-04 09:35:11","39","39","5","1","2.37694","6","6","1031.67","1004","307.355","1004","1","23","23","805.043","777","315.073","777","1","2019-03-20 16:45:05"
"875","FA18UCpost","3625","17017","NA","dccs","qgm867o4vc3b6o2m2190o6s255","pub_G80qmU1k1Q","7.68503","2018-12-04 09:28:47","39","34","4","1","3.32606","6","4","721","648.5","273.965","648.5","0.666667","23","20","784.7","805.5","234.88","805.5","0.869565","2019-03-20 16:45:00"
