"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","INC_cntTotal","INC_cntCorrect","INC_rtMean","INC_rtMedian","INC_rtStDev","INC_nihMedian","INC_accuracy_Fieldname","CON_cntTotal","CON_cntCorrect","CON_rtMean","CON_rtMedian","CON_rtStDev","CON_nihMedian","CON_accuracy_Fieldname","reportDate"
"1252","FA18UCpost","3623","17670","NA","flanker","748fmek3srntna06bl28mdmgj4","ujeWw3KV4T","7.73049","2018-12-11 13:53:29","42","41","5","1","2.84954","16","16","778.125","649.5","765.911","641","1","16","15","604.867","545","191.318","545","0.9375","2018-12-21 15:34:39"
"1253","FA18UCpost","3623","17667","NA","flanker","0q47b8eq3cm7v9j7p6443rok66","0GzSc11_mJ","7.66859","2018-12-11 13:52:26","42","42","5","1","2.66859","16","16","790.562","707","235.712","707","1","16","16","787.5","718.5","239.136","718.5","1","2018-12-21 15:34:42"
"1254","FA18UCpost","3623","17665","NA","flanker","oed35cdn6hern7q5s1e7sun9p3","nDuSctK6az","3.57143","2018-12-11 13:53:45","42","30","4","0","2.24774","16","6","991.667","888","495.965","888","0.375","16","14","662.214","584.5","296.231","584.5","0.875","2018-12-21 15:34:44"
"1255","FA18UCpost","3623","17663","NA","flanker","7jn2mt0f55phu6br8jjv4subm2","Ko7_u49uVV","7.46665","2018-12-11 13:52:32","42","39","5","1","2.82379","16","13","822.308","650","485.625","650","0.8125","16","16","964.125","598","1344.22","576","1","2018-12-21 15:34:46"
"1256","FA18UCpost","3623","17662","NA","flanker","4l3a5tqvte9l716a9qnbnssj71","nXnQDOTNi7","3.80952","2018-12-11 13:50:53","42","32","4","0","1.33793","16","8","1517.12","1453.5","684.387","1453.5","0.5","16","14","936.571","774","586.46","769","0.875","2018-12-21 15:34:49"
"1257","FA18UCpost","3623","17659","NA","flanker","ggp8kqvnglr5o5jtes5ojn5oe1","RYto1gpYbK","8.02666","2018-12-11 13:52:14","42","41","5","1","3.14571","16","15","595.867","546","130.923","546","0.9375","16","16","587.25","547","139.099","547","1","2018-12-21 15:34:51"
"1258","FA18UCpost","3623","17657","NA","flanker","v8labfgrrp76lce2nuf8d73jk2","cPyQs_H4A2","7.97169","2018-12-18 13:56:10","42","41","5","1","3.09074","16","16","641.688","562.5","175.503","562.5","1","16","15","627.133","598","177.384","598","0.9375","2018-12-21 15:34:53"
"1259","FA18UCpost","3623","17654","NA","flanker","h8ujasjqn795dglqcm1dl7eqa2","IywjGysxh-","7.88044","2018-12-11 13:52:03","42","41","5","1","2.99949","16","15","724.067","591","355.449","591","0.9375","16","16","535.312","517.5","90.1818","517.5","1","2018-12-21 15:34:56"
"1260","FA18UCpost","3623","17651","NA","flanker","ub34hrdtie9qkth8r0smfc9kd5","E0gWA3ztGJ","6.21898","2018-12-11 13:51:23","42","34","4","1","2.17137","16","8","1282.75","925.5","947.376","925.5","0.5","16","16","693","701","170.983","701","1","2018-12-21 15:34:58"
"1261","FA18UCpost","3623","17645","NA","flanker","8ouon331bo2ipbgae0jp2l2a43","G38aVjfOGS","4.88413","2018-12-11 13:10:46","42","39","5","1","0.241278","16","13","13372.8","2645","31494.7","2632.5","0.8125","16","16","1025.38","713.5","944.112","701","1","2018-12-21 15:35:25"
"1262","FA18UCpost","3623","17638","NA","flanker","1m62f28suqu7h1oef2qaq1o1f2","Ieyb-g3bRj","7.51339","2018-12-11 13:09:33","42","42","5","1","2.51339","16","16","783.562","769","200.125","769","1","16","16","623.875","534.5","222.046","532","1","2018-12-21 15:35:36"
"1263","FA18UCpost","3623","17629","NA","flanker","tiroc3vh4fagohqttvcskk0mj6","fBwhIPCUC1","7.96024","2018-12-11 13:10:54","42","41","5","1","3.07929","16","15","599.8","566","110.573","566","0.9375","16","16","573.312","515.5","228.784","497","1","2018-12-21 15:35:41"
"1264","FA18UCpost","3623","17628","NA","flanker","41fk2suoprgjcklvcqh92agli5","j_Zco8LlcU","7.52619","2018-12-11 09:02:58","42","41","5","1","2.64524","16","15","709.067","716","148.36","716","0.9375","16","16","731.875","702.5","213.892","702.5","1","2018-12-21 15:35:43"
"1265","FA18UCpost","3623","17642","NA","flanker","2h3pdtvbem1snv1plt9dgmip33","TTyfurkysY","6.74857","2018-12-18 13:09:30","42","39","5","1","2.10572","16","13","1008.92","959","260.5","959","0.8125","16","16","688.5","642","233.856","642","1","2018-12-21 15:35:53"
"1266","FA18UCpost","3623","17641","NA","flanker","7vp20fl14qshd0pf6ipu98v8p5","UC@xMspI_f","7.59139","2018-12-11 13:12:59","42","40","5","1","2.82948","16","15","664.667","648","168.816","648","0.9375","16","15","523.067","483","116.525","483","0.9375","2018-12-21 15:35:56"
"1267","FA18UCpost","3623","17640","NA","flanker","0fupl330iio10vjb91sp6ekb16","z-KbOc6WAp","8.18547","2018-12-11 13:08:52","42","41","5","1","3.30452","16","15","547.867","506","187.643","501","0.9375","16","16","498.125","450.5","138.467","450.5","1","2018-12-21 15:35:59"
"1268","FA18UCpost","3623","17637","NA","flanker","23fnt6le2bop8og0ec6o7avlb5",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-21 15:36:04"
"1269","FA18UCpost","3623","17636","NA","flanker","ujcgfe4b7nlh3sjol5fec8oci4","f4kOs9E1sy","7.82948","2018-12-11 13:09:45","42","42","5","1","2.82948","16","16","716.562","648","221.992","648","1","16","16","640.625","579.5","157.142","579.5","1","2018-12-21 15:36:13"
"1270","FA18UCpost","3623","17635","NA","flanker","2pvndl9ncoeavk9ju5dpn6d2v3","n9wwIs-4uE","6.95333","2018-12-11 13:10:44","42","40","5","1","2.19142","16","16","997.688","915.5","393.775","915.5","1","16","14","679.786","638","359.096","647","0.875","2018-12-21 15:36:17"
"1271","FA18UCpost","3623","17634","NA","flanker","g51cc5ll4tddct1e4eaei96ed5","fb_FYbx1RZ","3.80952","2018-12-11 13:10:42","42","32","4","0","2.6896","16","7","675.571","699","165.357","699","0.4375","16","15","707.8","650","220.256","640","0.9375","2018-12-21 15:36:19"
"1272","FA18UCpost","3623","17632","NA","flanker","hsie3ggnujrgcbpka0e1qg3ec4","r36ntdUrIJ","8.05016","2018-12-11 13:14:32","42","42","5","1","3.05016","16","16","712.562","575","333.667","575","1","16","16","850.875","578","887.734","566","1","2018-12-21 15:36:20"
"1273","FA18UCpost","3623","17630","NA","flanker","5kg0rbdqinevgq2oms53elivf7","wvTz0rJGFL","8.30084","2018-12-11 13:10:36","42","42","5","1","3.30084","16","16","527.125","504","96.6029","502","1","16","16","491.438","468.5","67.4566","468.5","1","2018-12-21 15:36:23"
"1274","FA18UCpost","3623","17627","NA","flanker","a2foq9c0kme86m5gp3gssju2g6","DoVTzjR77f","6.92234","2018-12-11 13:10:05","42","41","5","1","2.04139","16","15","1060.13","993","219.141","993","0.9375","16","16","691.125","606","182.562","606","1","2018-12-21 15:36:34"
"1275","FA18UCpost","3623","17625","NA","flanker","6kt4r94e3b9fksqfoubu8e24e0","ShkMV2TzNF","7.28934","2018-12-11 13:10:24","42","41","5","1","2.40839","16","16","861.688","814","227.649","814","1","16","15","738.067","689","138.015","689","0.9375","2018-12-21 15:36:36"
"1276","FA18UCpost","3623","17621","NA","flanker","0jqqnh64jt24aketj8fqguvqd2","a_hdgt1ciA","7.6504","2018-12-11 10:52:26","42","42","5","1","2.6504","16","16","1255.62","797","1780.76","714","1","16","16","1061.06","716.5","1220.75","657","1","2018-12-21 15:36:55"
