"id.x","userID","accessCode.x","task.x","pre_nihScore","pre_nihAccuracy","pre_nihRTScore","dateTime.x","id.y","accessCode.y","task.y","post_nihScore","post_nihAccuracy","post_nihRTScore","dateTime.y"
525,16991,"PUF18a","dccs",6.50615,4,2.50615,"2018-10-09 09:12:15",914,"FA18UCpost","dccs",6.16303,5,1.41303,"2018-12-04 08:58:08"
550,16992,"PUF18a","dccs",7.74156,5,2.99156,"2018-10-09 09:09:47",913,"FA18UCpost","dccs",7.46937,5,2.72578,"2018-12-04 08:54:39"
548,16993,"PUF18a","dccs",6.70846,5,2.20846,"2018-10-09 09:10:20",912,"FA18UCpost","dccs",7.47765,5,2.47765,"2018-12-04 08:56:27"
444,16994,"PUF18","dccs",2.4359,2,3.76423,"2018-10-23 09:03:03",911,"FA18UCpost","dccs",6.50237,4,2.1434,"2018-12-04 08:58:18"
552,16995,"PUF18a","dccs",5.85425,4,1.47925,"2018-10-09 09:04:43",910,"FA18UCpost","dccs",5.63688,4,1.40611,"2018-12-04 09:05:52"
413,16996,"PUF18","dccs",3.07692,3,5,"2018-10-16 09:03:19",909,"FA18UCpost","dccs",5.87283,4,1.51385,"2018-12-04 09:01:21"
412,16998,"PUF18","dccs",3.58974,4,2.62164,"2018-10-16 09:05:23",908,"FA18UCpost","dccs",6.899,4,2.41182,"2018-12-04 08:56:26"
515,17006,"PUF18a","dccs",7.66167,5,3.16167,"2018-10-09 09:45:27",886,"FA18UCpost","dccs",8.03359,5,3.03359,"2018-12-04 09:31:38"
514,17007,"PUF18a","dccs",7.88385,5,3.00885,"2018-10-09 09:45:31",885,"FA18UCpost","dccs",7.58552,5,2.97014,"2018-12-04 09:34:39"
517,17008,"PUF18a","dccs",7.61203,5,2.86203,"2018-10-09 09:45:18",884,"FA18UCpost","dccs",7.74522,5,3.00163,"2018-12-11 09:30:50"
516,17009,"PUF18a","dccs",7.94846,5,3.07346,"2018-10-09 09:45:14",883,"FA18UCpost","dccs",6.73155,5,1.85976,"2018-12-04 09:34:36"
440,17010,"PUF18","dccs",8.07803,5,3.33444,"2018-10-23 09:42:44",882,"FA18UCpost","dccs",7.7845,5,3.04092,"2018-12-04 09:27:42"
498,17011,"PUF18a","dccs",7.20293,4,3.07793,"2018-10-09 09:46:06",881,"FA18UCpost","dccs",6.73922,4,2.50845,"2018-12-04 09:37:50"
501,17012,"PUF18a","dccs",6.74928,4,2.49928,"2018-10-09 09:46:28",880,"FA18UCpost","dccs",3.84615,4,3.37003,"2018-12-04 09:34:53"
500,17013,"PUF18a","dccs",8.12016,5,3.12016,"2018-10-09 09:46:49",879,"FA18UCpost","dccs",7.49586,5,2.62407,"2018-12-04 09:28:45"
509,17014,"PUF18a","dccs",7.86408,5,3.11408,"2018-10-09 09:45:28",878,"FA18UCpost","dccs",6.13009,4,1.89932,"2018-12-04 09:34:44"
502,17015,"PUF18a","dccs",7.19747,5,2.32247,"2018-10-09 09:46:13",877,"FA18UCpost","dccs",0,4,0,"2018-12-04 09:35:06"
511,17016,"PUF18a","dccs",8.11409,5,3.23909,"2018-10-09 09:45:34",876,"FA18UCpost","dccs",7.37694,5,2.37694,"2018-12-04 09:35:11"
513,17017,"PUF18a","dccs",8.02216,5,3.52216,"2018-10-09 09:44:25",875,"FA18UCpost","dccs",7.68503,4,3.32606,"2018-12-04 09:28:47"
497,17018,"PUF18a","dccs",6.12377,4,1.99877,"2018-10-09 09:47:42",874,"FA18UCpost","dccs",3.71795,4,2.43502,"2018-12-11 09:31:23"
520,17019,"PUF18a","dccs",6.42836,5,1.67836,"2018-10-09 09:40:58",873,"FA18UCpost","dccs",7.0629,5,2.31931,"2018-12-04 09:36:05"
504,17020,"PUF18a","dccs",7.15673,5,2.28173,"2018-10-09 09:45:58",872,"FA18UCpost","dccs",0,4,0,"2018-12-04 09:31:15"
503,17021,"PUF18a","dccs",6.68854,5,2.18854,"2018-10-09 09:45:58",871,"FA18UCpost","dccs",7.31349,5,2.4417,"2018-12-04 09:34:23"
519,17022,"PUF18a","dccs",7.86203,5,2.86203,"2018-10-09 09:39:49",870,"FA18UCpost","dccs",8.07895,5,3.20715,"2018-12-04 09:34:00"
524,17023,"PUF18a","dccs",8.31184,4,3.93684,"2018-10-09 09:36:55",869,"FA18UCpost","dccs",8.8831,5,4.0113,"2018-12-04 09:28:44"
518,17024,"PUF18a","dccs",8.35339,4,4.22839,"2018-10-09 09:42:18",868,"FA18UCpost","dccs",3.97436,4,1.49865,"2018-12-04 09:30:17"
521,17025,"PUF18a","dccs",6.57148,4,2.19648,"2018-10-09 09:39:03",867,"FA18UCpost","dccs",7.63148,5,3.0161,"2018-12-04 09:29:31"
442,17026,"PUF18","dccs",8.15595,5,3.54057,"2018-10-23 09:43:35",866,"FA18UCpost","dccs",8.40273,5,3.40273,"2018-12-04 09:27:22"
522,17027,"PUF18a","dccs",7.22758,4,2.85258,"2018-10-09 09:38:59",865,"FA18UCpost","dccs",6.99333,4,2.50615,"2018-12-04 09:30:11"
506,17028,"PUF18a","dccs",7.89198,5,2.89198,"2018-10-09 09:45:00",864,"FA18UCpost","dccs",7.88644,5,3.01465,"2018-12-04 09:28:00"
508,17029,"PUF18a","dccs",7.37632,5,2.75132,"2018-10-09 09:45:59",863,"FA18UCpost","dccs",8.50782,5,3.76423,"2018-12-04 09:37:54"
510,17030,"PUF18a","dccs",8.05068,5,3.17568,"2018-10-09 09:45:20",862,"FA18UCpost","dccs",8.08212,5,3.21033,"2018-12-04 09:34:31"
507,17031,"PUF18a","dccs",6.97765,5,2.47765,"2018-10-09 09:44:41",861,"FA18UCpost","dccs",4.23077,4,0,"2018-12-04 09:31:46"
505,17032,"PUF18a","dccs",6.37184,5,1.74684,"2018-10-09 09:44:38",860,"FA18UCpost","dccs",7.19022,4,2.70304,"2018-12-04 09:33:33"
512,17033,"PUF18a","dccs",8.29983,5,3.54983,"2018-10-09 09:43:34",859,"FA18UCpost","dccs",3.33333,3,4.46961,"2018-12-04 09:29:40"
483,17035,"PUF18a","dccs",7.4669,5,2.7169,"2018-10-09 10:11:16",840,"FA18UCpost","dccs",7.45857,5,2.84318,"2018-12-04 10:02:25"
475,17036,"PUF18a","dccs",7.54444,4,3.16944,"2018-10-09 10:10:20",839,"FA18UCpost","dccs",7.16231,4,2.80334,"2018-12-04 10:02:01"
479,17037,"PUF18a","dccs",7.09159,5,2.59159,"2018-10-09 10:10:23",838,"FA18UCpost","dccs",6.83541,5,1.96362,"2018-12-04 10:13:49"
480,17038,"PUF18a","dccs",8.01661,5,3.26661,"2018-10-09 10:09:11",837,"FA18UCpost","dccs",8.69766,5,3.69766,"2018-12-04 10:06:35"
491,17039,"PUF18a","dccs",6.77911,5,2.15411,"2018-10-09 10:07:40",836,"FA18UCpost","dccs",2.5641,3,2.30253,"2018-12-04 10:05:33"
477,17040,"PUF18a","dccs",6.64932,5,1.89932,"2018-10-09 10:10:08",835,"FA18UCpost","dccs",7.83207,5,3.21668,"2018-12-04 10:06:54"
481,17041,"PUF18a","dccs",7.35945,5,2.48445,"2018-10-09 10:09:51",834,"FA18UCpost","dccs",7.46184,5,2.46184,"2018-12-04 10:06:51"
478,17042,"PUF18a","dccs",8.90473,5,4.27973,"2018-10-09 10:09:23",833,"FA18UCpost","dccs",8.06316,5,3.19136,"2018-12-04 10:03:56"
487,17043,"PUF18a","dccs",7.40217,5,2.77717,"2018-10-09 10:08:02",832,"FA18UCpost","dccs",7.08326,5,2.21146,"2018-12-04 10:01:30"
470,17044,"PUF18a","dccs",7.82716,5,2.82716,"2018-10-09 10:13:35",831,"FA18UCpost","dccs",7.39213,5,2.39213,"2018-12-04 10:05:33"
469,17045,"PUF18a","dccs",7.28073,4,2.90573,"2018-10-09 10:13:27",830,"FA18UCpost","dccs",6.20716,5,1.46357,"2018-12-04 10:06:49"
467,17046,"PUF18a","dccs",7.31113,5,2.43613,"2018-10-09 10:14:46",829,"FA18UCpost","dccs",7.32915,5,2.45735,"2018-12-11 10:07:42"
476,17048,"PUF18a","dccs",3.5,4,3.82025,"2018-10-09 10:09:16",828,"FA18UCpost","dccs",3.97436,4,4.40262,"2018-12-04 10:20:07"
474,17049,"PUF18a","dccs",7.32051,5,2.69551,"2018-10-09 10:10:38",827,"FA18UCpost","dccs",7.4937,5,2.87831,"2018-12-04 10:00:55"
410,17051,"PUF18","dccs",6.75305,4,2.52228,"2018-10-16 10:20:46",825,"FA18UCpost","dccs",7.05491,5,2.05491,"2018-12-11 10:10:05"
409,17058,"PUF18","dccs",7.30793,5,2.43613,"2018-10-10 09:10:34",803,"FA18UCpost","dccs",7.14826,5,2.14826,"2018-12-05 08:55:38"
407,17059,"PUF18","dccs",3.84615,4,3.39581,"2018-10-10 09:07:48",802,"FA18UCpost","dccs",8.69378,5,3.95019,"2018-12-05 08:55:16"
408,17060,"PUF18","dccs",2.17949,2,2.60116,"2018-10-10 09:06:12",801,"FA18UCpost","dccs",7.03951,4,2.68054,"2018-12-19 08:57:31"
405,17061,"PUF18","dccs",2.05128,2,3.46966,"2018-10-10 09:06:08",800,"FA18UCpost","dccs",2.05128,2,2.85393,"2018-12-05 08:57:32"
404,17062,"PUF18","dccs",6.31456,4,1.95559,"2018-10-24 08:57:59",799,"FA18UCpost","dccs",7.03702,4,2.67805,"2018-12-05 08:58:28"
403,17063,"PUF18","dccs",2.05128,2,3.63499,"2018-10-10 09:06:37",797,"FA18UCpost","dccs",7.60429,4,3.11712,"2018-12-05 08:54:40"
402,17064,"PUF18","dccs",2.5,3,3.14774,"2018-10-10 09:08:53",796,"FA18UCpost","dccs",8.8153,5,3.94351,"2018-12-05 08:54:57"
401,17065,"PUF18","dccs",7.82751,5,3.08392,"2018-10-10 09:08:15",795,"FA18UCpost","dccs",7.93071,5,2.93071,"2018-12-05 08:55:11"
400,17066,"PUF18","dccs",3.46154,3,1.21492,"2018-10-24 09:00:27",794,"FA18UCpost","dccs",3.33333,3,0,"2018-12-05 09:00:54"
399,17067,"PUF18","dccs",2.5,3,3.72766,"2018-10-10 09:12:59",793,"FA18UCpost","dccs",3.97436,4,2.98154,"2018-12-05 08:59:36"
397,17068,"PUF18","dccs",7.53218,5,2.9168,"2018-10-10 09:07:52",792,"FA18UCpost","dccs",8.24267,5,3.62729,"2018-12-05 08:54:28"
396,17069,"PUF18","dccs",5.91966,4,1.6604,"2018-10-10 09:12:12",791,"FA18UCpost","dccs",3.84615,4,2.38127,"2018-12-05 08:58:43"
394,17070,"PUF18","dccs",6.86398,4,2.505,"2018-10-10 09:10:22",790,"FA18UCpost","dccs",7.23209,4,2.74491,"2018-12-05 08:56:27"
393,17071,"PUF18","dccs",7.51909,4,3.16012,"2018-10-10 09:07:11",789,"FA18UCpost","dccs",7.73659,5,2.993,"2018-12-05 08:57:15"
392,17072,"PUF18","dccs",6.79285,4,2.30567,"2018-10-10 09:06:54",788,"FA18UCpost","dccs",7.27717,5,2.77717,"2018-12-05 08:56:54"
391,17073,"PUF18","dccs",6.66977,4,2.18259,"2018-10-10 09:04:26",787,"FA18UCpost","dccs",7.30554,5,2.56195,"2018-12-05 08:55:03"
390,17074,"PUF18","dccs",7.01519,5,2.1434,"2018-10-24 09:04:00",786,"FA18UCpost","dccs",7.20543,5,2.46184,"2018-12-05 08:55:52"
389,17075,"PUF18","dccs",6.58921,4,2.10203,"2018-10-31 09:04:12",785,"FA18UCpost","dccs",5,5,0,"2018-12-05 09:00:52"
388,17076,"PUF18","dccs",2.05128,2,2.44951,"2018-10-31 09:08:41",784,"FA18UCpost","dccs",3.33333,3,2.75518,"2018-12-05 08:58:43"
387,17077,"PUF18","dccs",3.66667,4,2.36185,"2018-11-28 09:09:27",783,"FA18UCpost","dccs",6.53539,4,2.30462,"2018-12-05 08:56:55"
385,17083,"PUF18","dccs",6.94048,5,2.34048,"2018-10-10 10:24:15",765,"FA18UCpost","dccs",7.56551,5,2.69051,"2018-12-05 10:06:23"
384,17084,"PUF18","dccs",0,5,0,"2018-10-10 10:22:36",764,"FA18UCpost","dccs",7.89662,5,3.02482,"2018-12-05 10:07:14"
381,17085,"PUF18","dccs",8.67338,5,4.00671,"2018-10-10 10:22:55",763,"FA18UCpost","dccs",7.63283,5,2.88924,"2018-12-05 10:09:07"
380,17086,"PUF18","dccs",7.43751,4,2.95033,"2018-10-10 10:19:41",762,"FA18UCpost","dccs",8.10169,5,3.3581,"2018-12-05 10:04:30"
378,17087,"PUF18","dccs",3.04348,3,1.3147,"2018-10-10 10:21:51",761,"FA18UCpost","dccs",7.94079,5,3.06899,"2018-12-05 10:03:36"
377,17088,"PUF18","dccs",6.55958,5,1.68778,"2018-10-24 10:03:53",760,"FA18UCpost","dccs",7.1278,5,2.25601,"2018-12-05 10:05:54"
375,17089,"PUF18","dccs",6.77144,5,2.15606,"2018-10-10 10:24:18",759,"FA18UCpost","dccs",7.34921,4,2.86203,"2018-12-05 10:04:32"
374,17090,"PUF18","dccs",7.90831,5,3.03652,"2018-10-10 10:21:27",758,"FA18UCpost","dccs",8.34862,5,3.47683,"2018-12-05 10:07:33"
373,17091,"PUF18","dccs",6.99755,5,2.25396,"2018-10-10 10:21:29",757,"FA18UCpost","dccs",7.32684,5,2.58325,"2018-12-05 10:05:25"
372,17092,"PUF18","dccs",4.48718,4,0,"2018-10-10 10:18:19",756,"FA18UCpost","dccs",6.579,5,1.96362,"2018-12-05 10:06:15"
371,17093,"PUF18","dccs",9.36282,5,4.61923,"2018-10-10 10:16:14",755,"FA18UCpost","dccs",8.85831,5,4.11472,"2018-12-05 10:05:44"
370,17094,"PUF18","dccs",8.12561,5,3.38202,"2018-10-10 10:15:22",754,"FA18UCpost","dccs",7.46049,5,2.7169,"2018-12-05 10:06:58"
369,17095,"PUF18","dccs",7.05869,5,2.3151,"2018-10-10 10:14:43",753,"FA18UCpost","dccs",7.14544,4,2.65826,"2018-12-05 10:05:15"
368,17096,"PUF18","dccs",3.20513,3,4.03438,"2018-10-10 10:16:42",752,"FA18UCpost","dccs",3.07692,3,3.20399,"2018-12-05 10:05:25"
367,17097,"PUF18","dccs",7.47416,5,2.60236,"2018-10-10 10:16:30",751,"FA18UCpost","dccs",8.10045,5,3.10045,"2018-12-05 10:11:31"
366,17098,"PUF18","dccs",7.59978,5,2.9844,"2018-10-10 10:18:19",750,"FA18UCpost","dccs",7.8053,5,2.9335,"2018-12-05 10:06:39"
365,17099,"PUF18","dccs",6.88548,5,1.88548,"2018-10-10 10:20:10",749,"FA18UCpost","dccs",7.42435,5,2.55255,"2018-12-05 10:05:46"
364,17100,"PUF18","dccs",6.42238,4,1.9352,"2018-10-10 10:21:51",748,"FA18UCpost","dccs",6.46196,4,2.10299,"2018-12-05 10:06:42"
363,17132,"PUF18","dccs",7.57985,5,2.96446,"2018-10-10 09:13:43",823,"FA18UCpost","dccs",7.61798,5,2.74619,"2018-12-05 09:03:47"
362,17133,"PUF18","dccs",7.32233,4,2.83515,"2018-10-10 09:13:37",822,"FA18UCpost","dccs",7.51039,5,2.7668,"2018-12-05 08:55:22"
361,17134,"PUF18","dccs",8.60147,5,3.72968,"2018-10-10 09:12:29",821,"FA18UCpost","dccs",7.36754,4,3.26498,"2018-12-05 09:00:39"
360,17135,"PUF18","dccs",6.93222,4,2.44504,"2018-10-10 09:12:17",820,"FA18UCpost","dccs",7.3079,5,2.56431,"2018-12-05 08:59:49"
359,17136,"PUF18","dccs",2.4359,2,2.77978,"2018-10-10 09:11:09",819,"FA18UCpost","dccs",6.91333,4,2.42615,"2018-12-05 09:01:44"
358,17137,"PUF18","dccs",6.75684,5,2.14146,"2018-10-24 09:03:29",818,"FA18UCpost","dccs",3.71795,4,0,"2018-12-05 09:03:02"
357,17138,"PUF18","dccs",7.28657,4,2.79939,"2018-10-10 09:04:59",817,"FA18UCpost","dccs",8.54378,5,3.67198,"2018-12-05 08:58:58"
356,17139,"PUF18","dccs",6.57455,4,2.47199,"2018-10-10 09:07:40",816,"FA18UCpost","dccs",6.35291,4,1.86573,"2018-12-05 09:00:37"
355,17140,"PUF18","dccs",7.00605,5,2.00605,"2018-10-10 09:07:37",815,"FA18UCpost","dccs",8.01119,5,3.39581,"2018-12-05 09:01:23"
354,17141,"PUF18","dccs",7.78238,5,2.78238,"2018-10-24 09:10:32",814,"FA18UCpost","dccs",6.63598,5,1.89239,"2018-12-05 09:03:30"
353,17142,"PUF18","dccs",2.05128,2,3.21987,"2018-10-24 09:10:56",813,"FA18UCpost","dccs",6.84597,5,2.23058,"2018-12-05 09:04:09"
352,17143,"PUF18","dccs",6.52704,4,2.29627,"2018-11-07 09:08:04",812,"FA18UCpost","dccs",7.6725,5,2.80071,"2018-12-05 08:59:18"
351,17144,"PUF18","dccs",7.18259,5,2.18259,"2018-10-24 09:13:35",811,"FA18UCpost","dccs",6.34523,4,2.11446,"2018-12-05 08:59:41"
349,17145,"PUF18","dccs",6.82426,5,1.82426,"2018-10-10 09:05:59",810,"FA18UCpost","dccs",3.84615,4,2.9016,"2018-12-05 08:59:37"
348,17146,"PUF18","dccs",2.17949,2,3.4483,"2018-10-10 09:06:55",809,"FA18UCpost","dccs",2.125,2,0.149816,"2018-12-05 09:06:19"
347,17147,"PUF18","dccs",7.20484,5,2.33305,"2018-10-24 08:56:58",808,"FA18UCpost","dccs",7.6519,5,3.03652,"2018-12-05 08:57:42"
346,17149,"PUF18","dccs",3.84615,4,0.346104,"2018-10-24 08:57:56",807,"FA18UCpost","dccs",6.13827,4,1.65109,"2018-12-05 09:00:10"
344,17150,"PUF18","dccs",5,5,0,"2018-10-10 09:14:52",806,"FA18UCpost","dccs",7.24881,4,2.76163,"2018-12-05 08:57:40"
343,17151,"PUF18","dccs",8.5201,5,3.8951,"2018-10-31 08:53:19",805,"FA18UCpost","dccs",8.46723,5,3.72364,"2018-12-05 08:59:46"
342,17156,"PUF18","dccs",2.5641,3,3.63306,"2018-10-24 09:45:59",782,"FA18UCpost","dccs",2.69231,3,1.65342,"2018-12-19 09:37:08"
340,17157,"PUF18","dccs",0,4,0,"2018-10-24 09:48:21",781,"FA18UCpost","dccs",7.37154,5,2.37154,"2018-12-19 09:41:03"
339,17158,"PUF18","dccs",7.8306,5,2.9588,"2018-10-10 09:47:44",780,"FA18UCpost","dccs",7.18674,4,2.95597,"2018-12-19 09:34:38"
338,17159,"PUF18","dccs",6.83775,4,2.47878,"2018-10-10 09:47:47",779,"FA18UCpost","dccs",7.37701,5,2.76163,"2018-12-19 09:41:55"
337,17160,"PUF18","dccs",2.17949,2,0.462495,"2018-10-10 09:47:28",778,"FA18UCpost","dccs",3.58974,4,2.24886,"2018-12-19 09:40:26"
336,17161,"PUF18","dccs",2.17949,2,2.68178,"2018-10-10 09:47:08",777,"FA18UCpost","dccs",2.17949,2,3.06899,"2018-12-19 09:41:31"
335,17162,"PUF18","dccs",5,5,0,"2018-10-24 09:49:30",776,"FA18UCpost","dccs",3.71795,4,1.93255,"2018-12-19 09:44:15"
333,17163,"PUF18","dccs",3.71795,4,0,"2018-10-10 09:42:35",775,"FA18UCpost","dccs",6.84619,4,2.74363,"2018-12-19 09:36:33"
332,17164,"PUF18","dccs",7.78629,5,2.78629,"2018-10-10 09:40:40",774,"FA18UCpost","dccs",7.30839,5,2.69301,"2018-12-19 09:37:48"
330,17166,"PUF18","dccs",3.97436,4,2.57376,"2018-10-10 09:39:07",773,"FA18UCpost","dccs",5.96074,4,1.71074,"2018-12-19 09:29:56"
329,17167,"PUF18","dccs",8.17777,5,3.43418,"2018-10-24 09:46:23",772,"FA18UCpost","dccs",6.81723,5,2.07364,"2018-12-19 09:40:36"
328,17168,"PUF18","dccs",3.46154,3,2.51997,"2018-10-10 09:47:55",771,"FA18UCpost","dccs",7.505,5,2.505,"2018-12-19 09:35:54"
327,17169,"PUF18","dccs",2.69231,3,1.18411,"2018-10-10 09:45:37",770,"FA18UCpost","dccs",6.12044,5,1.37044,"2018-12-19 09:38:34"
326,17170,"PUF18","dccs",7.31498,5,2.57139,"2018-10-31 09:33:05",769,"FA18UCpost","dccs",7.39828,5,2.77328,"2018-12-19 09:37:21"
323,17172,"PUF18","dccs",7.2774,4,2.79022,"2018-10-10 09:46:49",768,"FA18UCpost","dccs",7.6507,5,2.90711,"2018-12-19 09:36:37"
322,17173,"PUF18","dccs",9.23077,4,5,"2018-10-10 09:48:03",767,"FA18UCpost","dccs",6.85114,5,2.35114,"2018-12-19 09:46:51"
321,17174,"PUF18","dccs",3.52941,4,3.39927,"2018-10-10 09:50:04",766,"FA18UCpost","dccs",3.97436,4,2.78238,"2018-12-19 09:38:17"
461,17248,"PUF18","dccs",8.10606,5,3.23106,"2018-10-08 21:35:10",1053,"fa18UCp1","dccs",2.82051,3,5,"2018-11-26 09:58:20"
317,17343,"PUF18","dccs",6.97864,4,2.67309,"2018-10-10 10:23:08",745,"FA18UCpost","dccs",8.0779,5,3.46252,"2018-12-05 10:09:34"
318,17344,"PUF18","dccs",7.73979,5,2.73979,"2018-10-10 10:22:34",747,"FA18UCpost","dccs",7.57613,5,2.57613,"2018-12-05 10:06:41"
315,17345,"PUF18","dccs",7.79872,5,3.06899,"2018-10-10 10:23:03",746,"FA18UCpost","dccs",8.27968,5,3.27968,"2018-12-05 10:05:47"
313,17346,"PUF18","dccs",7.50988,5,2.90988,"2018-10-10 10:23:57",744,"FA18UCpost","dccs",7.42911,5,2.68552,"2018-12-05 10:05:24"
310,17347,"PUF18","dccs",8.22324,5,3.47324,"2018-10-10 10:22:19",743,"FA18UCpost","dccs",6.51353,4,2.28276,"2018-12-05 10:07:20"
175,17547,"PUF18","dccs",7.73554,5,3.12016,"2018-10-23 09:18:54",738,"FA18UCpost","dccs",7.21015,5,2.33835,"2018-12-11 09:08:02"
174,17548,"PUF18","dccs",7.69956,5,2.95597,"2018-10-23 09:19:59",737,"FA18UCpost","dccs",3.84615,4,2.34048,"2018-12-11 09:08:21"
173,17549,"PUF18","dccs",6.75983,4,2.40086,"2018-10-23 09:16:39",736,"FA18UCpost","dccs",6.96527,5,2.09348,"2018-12-11 09:06:35"
172,17550,"PUF18","dccs",2.17949,2,3.66023,"2018-10-23 09:20:02",735,"FA18UCpost","dccs",3.07692,3,2.46973,"2018-12-11 09:07:38"
171,17551,"PUF18","dccs",7.69629,5,2.8245,"2018-10-23 09:18:35",734,"FA18UCpost","dccs",7.83916,5,2.83916,"2018-12-11 09:07:27"
170,17552,"PUF18","dccs",7.87487,5,3.00307,"2018-10-23 09:20:30",733,"FA18UCpost","dccs",8.29448,5,3.29448,"2018-12-11 09:08:12"
169,17553,"PUF18","dccs",7.57741,5,2.83382,"2018-10-23 09:19:27",732,"FA18UCpost","dccs",7.2059,5,2.33411,"2018-12-11 09:07:14"
168,17554,"PUF18","dccs",8.78778,4,4.3006,"2018-10-23 09:18:55",731,"FA18UCpost","dccs",8.7366,5,3.99301,"2018-12-11 09:06:59"
167,17555,"PUF18","dccs",2.5641,3,2.50845,"2018-10-30 09:21:49",715,"FA18UCpost","dccs",2.30769,2,2.20047,"2018-12-11 09:10:59"
166,17556,"PUF18","dccs",6.85039,5,2.1068,"2018-10-23 09:19:10",730,"FA18UCpost","dccs",7.83173,4,3.34455,"2018-12-11 09:07:32"
165,17557,"PUF18","dccs",2.69231,3,2.36615,"2018-10-23 09:17:16",729,"FA18UCpost","dccs",2.82051,3,4.3537,"2018-12-11 09:05:11"
164,17558,"PUF18","dccs",7.34687,5,2.34687,"2018-10-23 09:17:46",728,"FA18UCpost","dccs",7.67929,5,2.67929,"2018-12-11 09:09:46"
163,17559,"PUF18","dccs",7.32578,5,2.45399,"2018-10-23 09:18:11",727,"FA18UCpost","dccs",6.65342,5,1.65342,"2018-12-11 09:09:04"
162,17560,"PUF18","dccs",7.6754,4,3.18822,"2018-10-23 09:18:26",726,"FA18UCpost","dccs",5.09824,4,0.867466,"2018-12-11 09:09:47"
161,17561,"PUF18","dccs",3.97436,4,2.92653,"2018-10-23 09:21:19",725,"FA18UCpost","dccs",6.63252,4,2.14534,"2018-12-11 09:07:18"
160,17562,"PUF18","dccs",7.30637,4,2.81919,"2018-10-23 09:21:07",724,"FA18UCpost","dccs",6.98431,5,2.24072,"2018-12-11 09:07:16"
159,17563,"PUF18","dccs",7.58945,5,2.84586,"2018-10-30 09:14:27",714,"FA18UCpost","dccs",7.39777,5,2.78238,"2018-12-11 09:07:28"
158,17564,"PUF18","dccs",2.17949,2,3.77861,"2018-10-23 09:20:18",723,"FA18UCpost","dccs",7.48593,4,2.99875,"2018-12-11 09:08:54"
157,17565,"PUF18","dccs",6.77781,5,1.77781,"2018-10-23 09:23:56",722,"FA18UCpost","dccs",7.9844,5,2.9844,"2018-12-11 09:09:04"
156,17566,"PUF18","dccs",7.33103,5,2.71564,"2018-10-23 09:17:16",721,"FA18UCpost","dccs",8.00531,5,3.26172,"2018-12-11 09:07:29"
155,17567,"PUF18","dccs",6.64291,5,1.89932,"2018-10-23 09:25:11",720,"FA18UCpost","dccs",6.83415,5,1.95915,"2018-12-11 09:08:59"
154,17568,"PUF18","dccs",2.30769,2,2.12118,"2018-10-23 09:21:39",719,"FA18UCpost","dccs",3.46154,3,2.05584,"2018-12-11 09:08:03"
153,17569,"PUF18","dccs",6.75694,5,2.01335,"2018-10-23 09:24:08",718,"FA18UCpost","dccs",7.44674,5,2.57494,"2018-12-11 09:07:30"
152,17570,"PUF18","dccs",3.97436,4,3.33613,"2018-10-23 09:21:40",717,"FA18UCpost","dccs",9.48718,4,5,"2018-12-11 09:09:05"
151,17571,"PUF18","dccs",7.65974,4,3.17256,"2018-10-23 09:22:00",716,"FA18UCpost","dccs",7.71089,5,2.9673,"2018-12-11 09:08:45"
150,17572,"PUF18","dccs",7.68168,4,3.32271,"2018-10-30 09:30:57",713,"FA18UCpost","dccs",8.12936,4,3.77038,"2018-12-11 09:16:46"
149,17573,"PUF18","dccs",0,4,0,"2018-10-23 10:31:21",712,"FA18UCpost","dccs",2.30769,2,2.55021,"2018-12-11 10:41:22"
148,17574,"PUF18","dccs",8.03212,5,3.03212,"2018-10-23 10:30:59",711,"FA18UCpost","dccs",7.7083,5,3.09292,"2018-12-11 10:41:57"
147,17575,"PUF18","dccs",6.94641,4,2.71564,"2018-10-23 10:31:29",710,"FA18UCpost","dccs",6.34938,4,2.24682,"2018-12-11 10:39:57"
146,17576,"PUF18","dccs",7.99397,5,3.37859,"2018-10-23 10:36:42",709,"FA18UCpost","dccs",7.20915,4,2.72197,"2018-12-11 10:41:37"
144,17578,"PUF18","dccs",7.89198,5,2.89198,"2018-10-23 10:29:10",708,"FA18UCpost","dccs",7.78744,5,3.04385,"2018-12-18 10:02:14"
143,17579,"PUF18","dccs",2.30769,2,2.10776,"2018-11-20 10:33:24",693,"FA18UCpost","dccs",4.54545,5,0,"2018-12-11 10:43:36"
142,17580,"PUF18","dccs",7.73979,5,2.73979,"2018-10-23 10:32:57",707,"FA18UCpost","dccs",6.91555,4,2.42837,"2018-12-11 10:41:48"
141,17581,"PUF18","dccs",6.9796,4,2.49242,"2018-10-23 10:31:27",706,"FA18UCpost","dccs",8.27445,4,4.04368,"2018-12-11 10:39:38"
140,17582,"PUF18","dccs",2.05128,2,2.09538,"2018-10-23 10:30:30",705,"FA18UCpost","dccs",3.46154,3,2.23869,"2018-12-11 10:40:23"
139,17583,"PUF18","dccs",2.4359,2,2.64966,"2018-10-23 10:28:58",704,"FA18UCpost","dccs",2.05128,2,3.16322,"2018-12-11 10:40:03"
138,17584,"PUF18","dccs",2.5641,3,3.61004,"2018-10-23 10:34:15",703,"FA18UCpost","dccs",3.46154,3,2.55372,"2018-12-11 10:40:57"
