"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","nondominant_cntTotal","nondominant_cntCorrect","nondominant_rtMean","nondominant_rtMedian","nondominant_rtStDev","nondominant_nihMedian","nondominant_accuracy_Fieldname","dominant_cntTotal","dominant_cntCorrect","dominant_rtMean","dominant_rtMedian","dominant_rtStDev","dominant_nihMedian","dominant_accuracy_Fieldname","reportDate"
"383","PUF18","3277","17084","NA","dccs","03f53bjnmmgr0cg8kha68p8jp4","pub_dEvA_0D0Qd","6.9782","2018-10-24 10:05:32","39","34","4","1","2.61922","6","6","1151.33","898","662.092","898","1","23","18","887.944","804","471.506","804","0.782609","2019-03-20 15:45:16"
"382","PUF18","3277","17085","NA","dccs","7rh0a6i3sh5khkp6g5480r3dc4","pub_Mhil968e17","7.59122","2018-10-24 10:05:58","39","36","5","1","2.97583","6","3","779.667","762","164.214","762","0.5","23","23","718.217","651","366.219","649.5","1","2019-03-20 15:45:02"
"381","PUF18","3277","17085","NA","dccs","20j35ei89ptk70aljgc5o1j4d1","pub_7UrX33Vat5","8.67338","2018-10-10 10:22:55","15","14","5","1","4.00671","1","1","474","474","0","474","1","4","3","726.667","770","139.156","770","0.75","2019-03-20 15:45:01"
"380","PUF18","3277","17086","NA","dccs","oo550pa66c9u8c183hts03lon5","pub_B94pioZqMl","7.43751","2018-10-10 10:19:41","39","35","4","1","2.95033","6","5","775","771","34.1906","771","0.833333","23","20","748.45","591.5","407.286","586","0.869565","2019-03-20 15:45:00"
"379","PUF18","3277","17087","NA","dccs","66ehd94bs6hqhda8stsk4bdm05","pub_AO5hwR6ADz","6.78215","2018-10-31 10:06:42","39","33","4","1","2.55138","6","6","1027.5","926.5","271.318","926.5","1","23","17","696.706","732","202.51","732","0.73913","2019-03-20 15:44:58"
"378","PUF18","3277","17087","NA","dccs","9dpf84cg7pq12rbj0k7cn9pc61","pub_8Io6-c45NR","3.04348","2018-10-10 10:21:51","23","14","3","0","1.3147","2","2","1637.5","1637.5","815.294","1637.5","1","11","2","456.5","456.5","603.162","883","0.181818","2019-03-20 15:44:57"
"377","PUF18","3277","17088","NA","dccs","ofmeanf401imvda1479doi0l25","pub_5P88wVuj9W","6.55958","2018-10-24 10:03:53","39","38","5","1","1.68778","6","6","1274.5","1379","268.489","1379","1","23","22","1158.64","1057.5","569.208","1047","0.956522","2019-03-20 15:44:55"
"376","PUF18","3277","17089","NA","dccs","3ssuabtdof1stdjv25dv744vh5","pub_MUUzah1eFq","7.49234","2018-10-24 10:03:28","39","37","5","1","2.74875","6","5","1285.8","846","1033.85","846","0.833333","23","22","952.182","884.5","397.483","884.5","0.956522","2019-03-20 15:44:53"
"375","PUF18","3277","17089","NA","dccs","89dq1s2vc986v3413lpo286h92","pub_6Idu4LeJru","6.77144","2018-10-10 10:24:18","26","24","5","1","2.15606","3","2","1111.5","1111.5","54.4472","1111.5","0.666667","13","12","860.417","816","280.697","816","0.923077","2019-03-20 15:44:52"
"374","PUF18","3277","17090","NA","dccs","b0mr9s2fut1u16p4t3731vocr4","pub_ACoP7XvQS~","7.90831","2018-10-10 10:21:27","39","38","5","1","3.03652","6","5","680","741","126.974","741","0.833333","23","23","726.739","586","512.398","574.5","1","2019-03-20 15:44:50"
"373","PUF18","3277","17091","NA","dccs","ro6ena8pv8bkkpsjnacm3bahe1","pub_09@DUy7aEx","6.99755","2018-10-10 10:21:29","39","37","5","1","2.25396","6","6","1166.17","1062.5","423.399","1062.5","1","23","21","1082.95","974","625.092","974","0.913043","2019-03-20 15:44:47"
"372","PUF18","3277","17092","NA","dccs","ru7fhoq1tpvr6858iovqjg7ri7","pub_-1mog5vTHT","4.48718","2018-10-10 10:18:19","39","35","4","1","0","6","3","2788.67","3454","1787.42","3000","0.5","23","22","1759.73","1544","932.952","1544","0.956522","2019-03-20 15:44:45"
"371","PUF18","3277","17093","NA","dccs","ipg2m5bt8db1q2n5kel9vj9ol3","pub_5TlQqUWqtB","9.36282","2018-10-10 10:16:14","39","37","5","1","4.61923","6","6","473.167","357.5","233.719","357.5","1","23","21","515.81","450","276.684","436.5","0.913043","2019-03-20 15:44:42"
"370","PUF18","3277","17094","NA","dccs","7278oit9v44g6brqq873ppr3c5","pub_CMG-pjNisi","8.12561","2018-10-10 10:15:22","39","37","5","1","3.38202","6","6","749.667","632","200.087","632","1","23","21","1095.62","738","1145.45","730","0.913043","2019-03-20 15:44:40"
"369","PUF18","3277","17095","NA","dccs","1ec2397h1emgfa4ibf77vch634","pub_GnQlUkjaOj","7.05869","2018-10-10 10:14:43","39","37","5","1","2.3151","6","5","1047.6","1033","156.779","1033","0.833333","23","22","895.591","770","375.631","770","0.956522","2019-03-20 15:44:37"
"368","PUF18","3277","17096","NA","dccs","1umubtbi60ln08ucdsjc4ljfc2","pub_XRBPDe_Q5Y","3.20513","2018-10-10 10:16:42","39","25","3","0","4.03438","6","6","589.167","468","215.21","468","1","23","9","722.444","727","326.532","727","0.391304","2019-03-20 15:44:34"
"367","PUF18","3277","17097","NA","dccs","28302enehmqi4n7u52cs8udo64","pub_Wq7cDPsCN@","7.47416","2018-10-10 10:16:30","39","38","5","1","2.60236","6","5","942.4","905","298.608","905","0.833333","23","23","979.261","794","476.329","789","1","2019-03-20 15:44:31"
"366","PUF18","3277","17098","NA","dccs","3ffk6qva9mpmejsddv35minvv3","pub_rNBqrKNBMH","7.59978","2018-10-10 10:18:19","39","36","5","1","2.9844","6","6","822.167","759","185.444","759","1","23","20","728.4","587","384.538","582","0.869565","2019-03-20 15:44:29"
"365","PUF18","3277","17099","NA","dccs","d1pfrduu8rvpsks416qen4uem1","pub_sPqdl3Cyoy","6.88548","2018-10-10 10:20:10","39","39","5","1","1.88548","6","6","1176.33","1259","407.771","1259","1","23","23","1031","1016","370.047","989","1","2019-03-20 15:44:26"
"364","PUF18","3277","17100","NA","dccs","6ajavgipjd9dptnr1p3halce50","pub_ecOlPJuQpk","6.42238","2018-10-10 10:21:51","39","35","4","1","1.9352","6","4","1272.5","1230.5","290.265","1230.5","0.666667","23","21","1023.05","915","380.823","902.5","0.913043","2019-03-20 15:44:24"
"363","PUF18","3277","17132","NA","dccs","npiliob1j0q9avujfj5t47rpb3","pub_iuNiq4GmgM","7.57985","2018-10-10 09:13:43","39","36","5","1","2.96446","6","5","837.4","766","188.329","766","0.833333","23","21","763.524","718","314.005","715.5","0.913043","2019-03-20 15:43:29"
"362","PUF18","3277","17133","NA","dccs","2p99qajvflam59gt21i28f71m0","pub_ngTKLRwxiI","7.32233","2018-10-10 09:13:37","39","35","4","1","2.83515","6","3","851","813","90.2164","813","0.5","23","22","853","617.5","668.044","617","0.956522","2019-03-20 15:43:26"
"361","PUF18","3277","17134","NA","dccs","j0dhrr717c0d6j622bbtvlkpc1","pub_bd1pACaWy8","8.60147","2018-10-10 09:12:29","39","38","5","1","3.72968","6","6","675.833","538.5","367.465","538.5","1","23","22","981.318","797.5","733.529","771","0.956522","2019-03-20 15:43:24"
"360","PUF18","3277","17135","NA","dccs","fs3ch7iu2iaadb74nkq0kgmue7","pub_m3RgQFqk-R","6.93222","2018-10-10 09:12:17","39","35","4","1","2.44504","6","5","1083","973","369.651","973","0.833333","23","20","1093.85","912.5","594.608","912.5","0.869565","2019-03-20 15:43:21"
"359","PUF18","3277","17136","NA","dccs","gtv8ojvdb50sp5ol639kra4472","pub_xbfATSsxFO","2.4359","2018-10-10 09:11:09","39","19","2","0","2.77978","6","5","893.4","834","295.285","834","0.833333","23","4","1744.25","1272.5","1397.78","1272.5","0.173913","2019-03-20 15:43:18"
"358","PUF18","3277","17137","NA","dccs","r35bahdlkv0nifc1e66b3disi2","pub_3AG3Sfex8M","6.75684","2018-10-24 09:03:29","39","36","5","1","2.14146","6","5","1094.4","1119","234.064","1119","0.833333","23","21","897.333","798","353.373","798","0.913043","2019-03-20 15:43:16"
"357","PUF18","3277","17138","NA","dccs","f4rbdkbf30oeacafcgukeuoq90","pub_G_PU5~pDKT","7.28657","2018-10-10 09:04:59","39","35","4","1","2.79939","6","4","824.75","826.5","233.64","826.5","0.666667","23","21","721.619","675","304.218","675","0.913043","2019-03-20 15:43:12"
"356","PUF18","3277","17139","NA","dccs","rh9sjvubtks2dogduic5c0ilm6","pub__jYRzkrQ_r","6.57455","2018-10-10 09:07:40","39","32","4","1","2.47199","6","1","961","961","0","961","0.166667","23","21","1356.1","1162","679.279","1162","0.913043","2019-03-20 15:43:10"
"355","PUF18","3277","17140","NA","dccs","j845di0196mk4pq6kt6tifuas2","pub_KrbvMKwrJz","7.00605","2018-10-10 09:07:37","39","39","5","1","2.00605","6","6","1356.67","1191","495.751","1191","1","23","23","1261.96","797","1230.67","776.5","1","2019-03-20 15:43:08"
"354","PUF18","3277","17141","NA","dccs","ge1p6mp6inhfopfhhen86cpos2","pub_qCE8FSnJ6U","7.78238","2018-10-24 09:10:32","39","39","5","1","2.78238","6","6","887.333","833","199.208","833","1","23","23","1145.65","834","981.183","811","1","2019-03-20 15:43:05"
"353","PUF18","3277","17142","NA","dccs","43ja7ele6v1t0o3vst3ta87gl0","pub_hZIJdXacUm","2.05128","2018-10-24 09:10:56","39","16","2","0","3.21987","6","6","667.833","681","94.8861","681","1","23","0","0","0","0","0","0","2019-03-20 15:43:03"
"352","PUF18","3277","17143","NA","dccs","r89cngdkid11qndvvevtrdpmo5","pub_u@jw04qOYQ","6.52704","2018-11-07 09:08:04","39","33","4","1","2.29627","6","2","1042","1042","371.938","1042","0.333333","23","21","1816.71","1023","1781.29","1018.5","0.913043","2019-03-20 15:43:00"
"351","PUF18","3277","17144","NA","dccs","g41299p4fi2bt17liit6ngkcq3","pub_G3VowGB60w","7.18259","2018-10-24 09:13:35","19","19","5","1","2.18259","2","2","1098","1098","255.973","1098","1","7","7","1132.14","1024","354.062","1024","1","2019-03-20 15:42:57"
"350","PUF18","3277","17144","NA","dccs","omhn5tnuankpced5oeoh5cir73","pub_97HEvi6hXi","6.44322","2018-10-31 09:00:58","39","37","5","1","1.69963","6","4","1293.75","1371.5","222.952","1371.5","0.666667","23","23","1040.22","985","288.506","985","1","2019-03-20 15:42:57"
"349","PUF18","3277","17145","NA","dccs","ut0krr0r5pftlu7pv72aqre1d2","pub_JmVZzLczOD","6.82426","2018-10-10 09:05:59","39","39","5","1","1.82426","6","6","1276.33","1295","469.28","1295","1","23","23","1328.17","1011","986.021","984.5","1","2019-03-20 15:42:54"
"348","PUF18","3277","17146","NA","dccs","cnd6vcjaljpgff0vtt86pkjmu4","pub_3oitCMfcU2","2.17949","2018-10-10 09:06:55","39","17","2","0","3.4483","6","6","756.833","613","365.598","613","1","23","1","585","585","0","585","0.0434783","2019-03-20 15:42:51"
"347","PUF18","3277","17147","NA","dccs","amn41riavnlud5keg29et36fl3","pub_8SzvjL3d@g","7.20484","2018-10-24 08:56:58","39","38","5","1","2.33305","6","6","1000","1024.5","193.861","1024.5","1","23","22","1133.55","872.5","740.836","820","0.956522","2019-03-20 15:42:49"
"346","PUF18","3277","17149","NA","dccs","bdqsq7o90ec283u5lkk7etumm2","pub_9fGJ@YAN2e","3.84615","2018-10-24 08:57:56","39","30","4","0","0.346104","6","4","2683","2558","1091.11","2558","0.666667","23","16","2708.19","2179.5","1787.91","2179.5","0.695652","2019-03-20 15:42:43"
"345","PUF18","3277","17150","NA","dccs","bpiphmrb4e42gllj099k0srvj7","pub_1K26XQwTa9","7.67483","2018-10-24 08:55:37","40","33","4","1","3.54983","7","2","585","585","83.4386","585","0.285714","23","21","859.524","683","460.268","683","0.913043","2019-03-20 15:42:38"
"344","PUF18","3277","17150","NA","dccs","mgr1o663ugopr32gs9097tggt6","pub_-zfRkKeVEs","5","2018-10-10 09:14:52","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019-03-20 15:42:37"
"343","PUF18","3277","17151","NA","dccs","1lai5ag04tssmuru3d78uln3n5","pub_eVHLV0Fm9i","8.5201","2018-10-31 08:53:19","40","37","5","1","3.8951","7","5","584","499","211.457","499","0.714286","23","22","1030.18","984","396.61","984","0.956522","2019-03-20 15:42:36"
"342","PUF18","3277","17156","NA","dccs","j00dvi9ok3kq4i9rn2s96lfe44","pub_tTAEpU8uiL","2.5641","2018-10-24 09:45:59","39","20","3","0","3.63306","6","2","289","289","387.495","563","0.333333","23","8","244.125","99","285.172","368.5","0.347826","2019-03-20 15:42:26"
"341","PUF18","3277","17157","NA","dccs","4g3ppjitpboa1bldab69tbkvh7","pub_YFp@XvTZED","7.11544","2018-10-31 09:27:26","39","34","4","1","2.75647","6","3","941.667","843","222.095","843","0.5","23","21","1441.38","1134","733.91","1134","0.913043","2019-03-20 15:42:23"
"340","PUF18","3277","17157","NA","dccs","1svhrddcke3de5fl77mpg4jdu7","pub_uMQN9wsf-S","0","2018-10-24 09:48:21","16","14","4","1","0","1","0","0","0","0","0","0","5","4","771","785","75.6571","785","0.8","2019-03-20 15:42:23"
"339","PUF18","3277","17158","NA","dccs","rmfa19f69bcqtebkrqvhp7g9g0","pub_g-kqjjZgZM","7.8306","2018-10-10 09:47:44","39","38","5","1","2.9588","6","5","685.8","768","184.838","768","0.833333","23","23","904.826","611","1182.12","607","1","2019-03-20 15:42:20"
"338","PUF18","3277","17159","NA","dccs","sg78dgl936qkas3td4e8iquc51","pub_Dpm3a_DVZ~","6.83775","2018-10-10 09:47:47","39","34","4","1","2.47878","6","5","1071","958","382.139","958","0.833333","23","19","1060.89","702","1115.09","692","0.826087","2019-03-20 15:42:17"
"337","PUF18","3277","17160","NA","dccs","805kdl0sj1vvte5ahta7huu131","pub_phLA9ncsrZ","2.17949","2018-10-10 09:47:28","39","17","2","0","0.462495","6","6","2431.67","2424.5","1412.88","2424.5","1","23","1","2160","2160","0","2160","0.0434783","2019-03-20 15:42:15"
"336","PUF18","3277","17161","NA","dccs","5vgh5ppetp72ch4lempseema64","pub_XiYjts@_lV","2.17949","2018-10-10 09:47:08","39","17","2","0","2.68178","6","6","994.5","872.5","466.705","872.5","1","23","1","1260","1260","0","1260","0.0434783","2019-03-20 15:42:12"
"335","PUF18","3277","17162","NA","dccs","1if6nar07mnedd5uje918o9f76","pub_@QBBmC0Tnz","5","2018-10-24 09:49:30","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019-03-20 15:42:10"
"334","PUF18","3277","17162","NA","dccs","bbno97f41kpaqmmggded5p6iq5","pub_0ca_OoVVTy","3.46154","2018-10-31 09:34:30","39","27","3","0","1.68857","6","5","2050","1076","3044.71","1378.5","0.833333","23","12","1175.67","1152","834.885","1294","0.521739","2019-03-20 15:42:10"
"333","PUF18","3277","17163","NA","dccs","gerb54es517aubb7jgafo0iqr1","pub_R1OWp5tGvC","3.71795","2018-10-10 09:42:35","39","29","4","0","0","6","1","2","2","0","0","0.166667","23","18","1955.56","884","2198.6","884","0.782609","2019-03-20 15:42:06"
"332","PUF18","3277","17164","NA","dccs","ka3npau3ahtuveiphd7t2850q0","pub_TW0xaA2ioy","7.78629","2018-10-10 09:40:40","39","39","5","1","2.78629","6","6","1030","831.5","461.665","831.5","1","23","23","1146.87","1064","551.22","1064","1","2019-03-20 15:42:04"
"331","PUF18","3277","17165","NA","dccs","sn319dhfdd70kf4uk983gte3u6","pub_yNZYESyjuW","2.5641","2018-10-24 09:46:08","39","20","3","0","2.31826","6","6","1440.5","1031.5","1081.2","1031.5","1","23","4","1932.25","1850.5","299.791","1850.5","0.173913","2019-03-20 15:42:02"
"330","PUF18","3277","17166","NA","dccs","li1inoqup7jd6qpic0jef29d31","pub_k~AWLFb63K","3.97436","2018-10-10 09:39:07","39","31","4","0","2.57376","6","3","917.667","917","156.001","917","0.5","23","18","1040.72","719.5","1013.38","713","0.782609","2019-03-20 15:42:00"
"329","PUF18","3277","17167","NA","dccs","5ms9tbrj51c7utin75okl6jqt7","pub_024UFIe75o","8.17777","2018-10-24 09:46:23","39","37","5","1","3.43418","6","5","659.6","617","281.33","617","0.833333","23","22","813.864","436","1196.79","436","0.956522","2019-03-20 15:41:57"
"328","PUF18","3277","17168","NA","dccs","ka0i6h8t1reqdn7m2kf1gufa62","pub_@bu40KbtUU","3.46154","2018-10-10 09:47:55","39","27","3","0","2.51997","6","2","474.5","474.5","658.316","940","0.333333","23","15","1569.47","849","1922.63","849","0.652174","2019-03-20 15:41:55"
"327","PUF18","3277","17169","NA","dccs","sashn6c51p60n3lkkp936i07q0","pub_35BofR6zkN","2.69231","2018-10-10 09:45:37","39","21","3","0","1.18411","6","3","2638.33","1739","1910.92","1739","0.5","23","8","1435.38","1337.5","734.328","1337.5","0.347826","2019-03-20 15:41:52"
"326","PUF18","3277","17170","NA","dccs","92nvvgpi3a62p0kdktjs250qh4","pub_Yr4@qXU~MV","7.31498","2018-10-31 09:33:05","39","37","5","1","2.57139","6","4","1191.5","918","652.306","918","0.666667","23","23","702.696","651","201.99","648","1","2019-03-20 15:41:50"
"325","PUF18","3277","17171","NA","dccs","tsakjfn98l0itjvj34cvm5mkk0","pub_eOhrYBJkRD","2.69231","2018-11-07 09:39:39","39","21","3","0","0","6","0","0","0","0","0","0","23","11","2774.45","2322","1571.09","2322","0.478261","2019-03-20 15:41:47"
"324","PUF18","3277","17172","NA","dccs","t396trbpjj5ui7t5vdsqhgjrm7","pub_mMqrbpUKbh","5","2018-10-24 09:49:06","11","11","5","1","0","0","0","0","0","0","0","0","1","1","851","851","0","851","1","2019-03-20 15:41:44"
"323","PUF18","3277","17172","NA","dccs","94ogis9aacrngs7m5jgha5luj4","pub_dTUHAqAKq1","7.2774","2018-10-10 09:46:49","39","35","4","1","2.79022","6","5","1223.8","830","634.687","830","0.833333","23","20","1251.3","848.5","1311.8","846","0.869565","2019-03-20 15:41:44"
"322","PUF18","3277","17173","NA","dccs","61s658r5hgu7ehf3d659o9s527","pub_9oF1DueJbY","9.23077","2018-10-10 09:48:03","39","33","4","1","5","6","1","210","210","0","300","0.166667","23","22","1335.86","718.5","1716.44","681","0.956522","2019-03-20 15:41:42"
"321","PUF18","3277","17174","NA","dccs","qt1g21m2t984a0ab1hveqfcak5","pub_INUMwUNeTq","3.52941","2018-10-10 09:50:04","34","24","4","0","3.39927","5","3","610.333","627","38.7857","627","0.6","19","11","1188.36","961","1023.91","978.5","0.578947","2019-03-20 15:41:41"
"320","PUF18","3277","17174","NA","dccs","m2gogha5bl1kktmneasdkr9mj7","pub_ukNP8m@f4C","3.71795","2018-10-31 09:32:53","39","29","4","0","2.49128","6","2","952.5","952.5","111.016","952.5","0.333333","23","17","749.941","655","234.458","655","0.73913","2019-03-20 15:41:40"
"319","PUF18","3277","17175","NA","dccs","f95tiami8m2ma9i6uv8ucf0dk6","pub_jc70eA7gt0","2.05128","2018-12-19 09:45:02","39","16","2","0","2.64599","6","6","1906.17","887","1711.34","887","1","23","0","0","0","0","0","0","2019-03-20 15:41:37"
"318","PUF18","3277","17344","NA","dccs","m2tfbv18hq55g3qrkellvqdht6","pub_LkCi@phca5","7.73979","2018-10-10 10:22:34","39","39","5","1","2.73979","6","6","904.167","849.5","236.37","849.5","1","23","23","810.565","668","390.241","668","1","2019-03-20 15:41:26"
"317","PUF18","3277","17343","NA","dccs","107205gtk600j1fu5ukg8q1un1","pub_je4v6ZgEPQ","6.97864","2018-10-10 10:23:08","36","31","4","1","2.67309","5","4","938.5","876","230.902","876","0.8","21","17","931.529","642","675.65","637.5","0.809524","2019-03-20 15:41:25"
"316","PUF18","3277","17343","NA","dccs","u954n5cdbnltto5eki0hbbe3n5","pub_2Sy~7~XMpI","8.0853","2018-10-24 10:05:22","39","38","5","1","3.2135","6","5","644.6","683","131.38","683","0.833333","23","23","628.957","516","315.283","516","1","2019-03-20 15:41:24"
"315","PUF18","3277","17345","NA","dccs","dvfe17m4j7btvh16i026gkp1q1","pub_UGawVjKI_4","7.79872","2018-10-10 10:23:03","37","35","5","1","3.06899","6","5","729.6","730","158.11","730","0.833333","21","20","761.05","633.5","430.157","633","0.952381","2019-03-20 15:41:23"
"314","PUF18","3277","17345","NA","dccs","rnavd2v69nhcqkhnvgg3uka423","pub_Cda9e-vvVn","8.0506","2018-10-24 10:05:40","39","38","5","1","3.17881","6","5","1584","694","2107.64","694","0.833333","23","23","729.609","578","345.946","578","1","2019-03-20 15:41:22"
"313","PUF18","3277","17346","NA","dccs","v3sqgdb8lurml8qvs5qppsjlq5","pub_wrS0PEP_M@","7.50988","2018-10-10 10:23:57","25","23","5","1","2.90988","3","2","785.5","785.5","174.655","785.5","0.666667","12","11","721.636","640","228.91","640","0.916667","2019-03-20 15:41:20"
"312","PUF18","3277","17346","NA","dccs","rle7vhinbuspcpiau8edp740b3","pub_TjHd8j9JU0","7.96987","2018-10-24 10:05:07","40","38","5","1","3.21987","7","5","728","681","312.783","681","0.714286","23","23","626.174","569","253.766","569","1","2019-03-20 15:41:19"
"311","PUF18","3277","17347","NA","dccs","mkhkg8m6smdpqls3gkfv7tokl5","pub_Aqa87UpzOi","2.82051","2018-10-24 10:07:49","39","22","3","0","3.55354","6","3","1068.33","584","950.998","584","0.5","23","9","905","619","922.85","619","0.391304","2019-03-20 15:41:14"
"310","PUF18","3277","17347","NA","dccs","lgq2cf8qe29dspufgnq48hvl87","pub_6ezNIzhebF","8.22324","2018-10-10 10:22:19","20","19","5","1","3.47324","2","1","606","606","0","606","0.5","8","8","806","767.5","327.071","767.5","1","2019-03-20 15:41:14"
"309","PUF18","3277","8291","NA","dccs","1lncnh4p0meul4lkblupetmv74","pub_scQV6IIAD5","8.16627","2018-10-10 10:25:27","39","38","5","1","3.29448","6","5","649.6","658","193.135","658","0.833333","23","23","552.304","542","135.34","542","1","2019-03-20 15:41:11"
"308","PUF18","3277","16770","NA","dccs","l877be3171pb7va92h1jm7t8b7","pub__DEVkEGhjw","8.30115","2018-10-16 09:15:15","39","36","5","1","3.68577","6","4","590.25","549.5","222.092","549.5","0.666667","23","22","433","437.5","88.5959","437.5","0.956522","2019-03-20 15:41:02"
"307","PUF18","3277","16771","NA","dccs","p0gahrgcdpm3kqrftvuu4kurb0","pub_c916efHikp","7.0958","2018-10-16 09:14:52","39","37","5","1","2.35221","6","4","1016","1015.5","376.957","1015.5","0.666667","23","23","907.696","842","370.916","842","1","2019-03-20 15:40:59"
"306","PUF18","3277","16772","NA","dccs","pu3eg5k5qbmeavmit5sen7uqd2","pub_SpcMUDVdzT","8.29719","2018-10-16 09:15:04","39","38","5","1","3.4254","6","6","591","619.5","115.54","619.5","1","23","22","628.955","574","218.386","567","0.956522","2019-03-20 15:40:57"
"305","PUF18","3277","16773","NA","dccs","uj8vncer5f0en2sr1dsqq24jo2","pub_V5Rfub7Ghi","7.88364","2018-10-16 09:14:47","39","37","5","1","3.14005","6","6","829.667","706.5","325.827","706.5","1","23","21","800.81","685","347.731","685","0.913043","2019-03-20 15:40:54"
"304","PUF18","3277","16774","NA","dccs","eul32mt5pfq0i0d5fm6gs0trf7","pub_9@ocgQxXRY","6.99032","2018-10-16 09:17:54","39","34","4","1","2.63135","6","3","1066","893","320.654","893","0.5","23","21","1066.71","820","1007.81","820","0.913043","2019-03-20 15:40:39"
"303","PUF18","3277","16775","NA","dccs","54b4d5gjg45p7431ujfctq0f71","pub_G3fs31tChR","7.52575","2018-10-16 09:17:42","39","39","5","1","2.52575","6","6","953.333","937.5","239.444","937.5","1","23","23","1135.39","925","512.236","911.5","1","2019-03-20 15:40:35"
"302","PUF18","3277","16776","NA","dccs","221otlhu7f0d2dugiiduedu5j3","pub_XJkDRF~SLT","9.13407","2018-10-16 09:17:54","39","39","5","1","4.13407","6","6","457.667","447","60.1421","447","1","23","23","444.957","452","89.5542","452","1","2019-03-20 15:40:33"
"301","PUF18","3277","16777","NA","dccs","0thrpocuoq83vp2tofq4lvpku3","pub_6SW5TCIpjI","7.26471","2018-10-16 09:17:50","39","34","4","1","2.90573","6","3","790","787","28.6182","787","0.5","23","21","614.714","541","212.899","540.5","0.913043","2019-03-20 15:40:29"
"300","PUF18","3277","16778","NA","dccs","14d3pub9cesb4v2utq6jgnmpm4","pub_Poq3ZcTc-N","3.71795","2018-10-16 09:13:37","39","29","4","0","2.23666","6","3","1216.33","1071","475.944","1071","0.5","23","16","897","818","415.799","818","0.695652","2019-03-20 15:40:27"
"299","PUF18","3277","16779","NA","dccs","iikq5ptjf7n9rctqhl601spbo1","pub_XLCS~bZuM8","7.60837","2018-10-16 09:12:37","39","39","5","1","2.60837","6","6","914.333","902.5","131.526","902.5","1","23","23","828.652","746","273.307","743.5","1","2019-03-20 15:40:24"
"298","PUF18","3277","16780","NA","dccs","06qsv9qq9s1l3vqs2nb1sg6cp2","pub_VWtQSRAV6n","6.71937","2018-10-16 09:14:34","39","32","4","1","2.61681","6","4","1081.25","899","499.012","899","0.666667","23","18","942.556","948.5","317.582","948.5","0.782609","2019-03-20 15:40:21"
"297","PUF18","3277","16781","NA","dccs","m4ir6nk0m740f6barjh9sboqr3","pub_xbI472UCcG","2.4359","2018-10-16 09:18:27","39","19","2","0","1.95737","6","5","980.2","1218","445.409","1218","0.833333","23","4","1952","1107.5","1984.19","1107.5","0.173913","2019-03-20 15:40:18"
"296","PUF18","3277","16782","NA","dccs","aadq4n6m6pq77u162mcrjjblo5","pub_QwwFtqqEEW","2.5641","2018-10-16 09:20:22","39","20","3","0","2.44727","6","5","1428","972","926.885","972","0.833333","23","5","490.6","338","343.473","338","0.217391","2019-03-20 15:40:15"
"295","PUF18","3277","16783","NA","dccs","aegijmartm970ph0a0v754b4m5","pub_DJklIU3CX5","7.66071","2018-10-16 09:20:28","39","36","5","1","3.04532","6","5","859.6","738","373.345","738","0.833333","23","21","1071.52","996","352.084","987","0.913043","2019-03-20 15:40:12"
"294","PUF18","3277","16784","NA","dccs","odi4pnjvvlbn50gcl4hrlicu73","pub_xzS9ydyb6K","7.18678","2018-10-16 09:24:23","39","36","5","1","2.57139","6","5","925.2","918","306.129","918","0.833333","23","21","727.333","681","250.632","681","0.913043","2019-03-20 15:40:09"
"293","PUF18","3277","16785","NA","dccs","1iqa2hr3nqqtbgns2vdne8b8d2","pub_pFcc@VgSlZ","8.07895","2018-10-16 09:20:54","39","38","5","1","3.20715","6","5","678.4","685","80.2297","685","0.833333","23","23","612.522","481","306.416","481","1","2019-03-20 15:40:06"
"292","PUF18","3277","16786","NA","dccs","lkpdf0ftg99tdlkipq7t5186k0","pub_tTIXY~Zd4N","8.17601","2018-10-16 09:22:25","39","37","5","1","3.43242","6","4","633.5","617.5","135.82","617.5","0.666667","23","23","1205.96","838","842.01","838","1","2019-03-20 15:40:04"
"291","PUF18","3277","16787","NA","dccs","fmb7lqpjfdkcr09f6kecj9kai6","pub_gX-~bmq4q4","7.33103","2018-10-16 09:17:42","39","36","5","1","2.71564","6","4","790.75","859","283.935","859","0.666667","23","22","674.727","589","280.994","585","0.956522","2019-03-20 15:39:54"
"290","PUF18","3277","16788","NA","dccs","kjvq3h381m561mbu0iq91j65b6","pub_41_5-As0LI","7.60427","2018-10-16 09:17:33","39","37","5","1","2.86068","6","6","765.833","803.5","147.058","803.5","1","23","21","683.905","570","269.296","570","0.913043","2019-03-20 15:39:47"
"289","PUF18","3277","16789","NA","dccs","8g91g755fcslsjv1t5l6vs5cg1","pub_mn1zYCuvfV","7.58039","2018-10-16 09:17:23","39","33","4","1","3.34962","6","2","641.5","641.5","91.2168","641.5","0.333333","23","21","600.286","555","287.658","554.5","0.913043","2019-03-20 15:39:43"
